Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
347,-55,Antoine Brooks Jr.,Maryland,S,"5'11""",210,,2019-09-22,
348,+13,Jabril Cox,North Dakota State,OLB,"6'3""",227,,2019-09-22,
349,-14,Kenny Cooper,Georgia Tech,OC,"6'2""",305,,2019-09-22,
350,NEW,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,,2019-09-22,
351,-39,Austin Mack,Ohio State,WRF,"6'2""",211,,2019-09-22,
352,-8,Damonte Coxie,Memphis,WRF,"6'3""",200,,2019-09-22,
353,NEW,Roy Lopez,New Mexico State,DL3T,"6'2""",313,,2019-09-22,
354,-2,Myles Bryant,Washington,CB,"5'9""",184,,2019-09-22,
355,-143,Steven Gonzalez,Penn State,OG,"6'4""",349,,2019-09-22,
356,-67,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,,2019-09-22,
357,-21,Adam McLean,Maryland,DL3T,"6'2""",305,,2019-09-22,
358,-36,Nate Evans,UCF,ILB,"6'1""",244,,2019-09-22,
359,-14,Keith Taylor,Washington,CB,"6'3""",200,,2019-09-22,
360,-36,JaQuan Bailey,Iowa State,EDGE,"6'2""",251,,2019-09-22,
361,NEW,Lamar Jackson,Nebraska,CB,"6'2""",215,,2019-09-22,
362,NEW,Tra Barnett,Georgia State,RBC,5'10,185,,2019-09-22,
363,+6,Bryce Huff,Memphis,EDGE,"6'3""",245,,2019-09-22,
364,-26,Cohl Cabral,Arizona State,OC,"6'5""",291,,2019-09-22,
365,-224,Grant Calcaterra,Oklahoma,TE,"6'4""",221,,2019-09-22,
366,-56,Christian Albright,Ball State,OLB,"6'2""",233,,2019-09-22,
367,-4,Marco Wilson,Florida,CB,"5'11""",194,,2019-09-22,
368,+13,George Lea,Arizona State,DL5T,"6'3""",275,,2019-09-22,
369,NEW,Jan Johnson,Penn State,OLB,"6'2""",231,,2019-09-22,
370,NEW,Alex Highsmith,Charlotte,EDGE,"6'3""",244,,2019-09-22,
371,-42,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,,2019-09-22,
372,-54,Brenton Nelson,Virginia,S,"5'10""",191,,2019-09-22,
373,+35,Michael Ojemudia,Iowa,CB,"6'1""",199,,2019-09-22,
374,NEW,B.J. Smith,Troy,RBC,"5'9""",203,,2019-09-22,
375,-18,Marquez Stevenson,Houston,WRF,"6'0""",190,,2019-09-22,
376,-60,Cooper Rothe,Wyoming,PK,"5'11""",178,,2019-09-22,
377,NEW,Cheyenne O'Grady,Arkansas,TE,"6'4""",256,,2019-09-22,
378,-28,Justin Herron,Wake Forest,OT,"6'5""",290,,2019-09-22,
379,-46,Blake Brandel,Oregon State,OT,"6'7""",303,,2019-09-22,
380,-82,Ben Petrula,Boston College,OT,"6'5""",310,,2019-09-22,
381,-107,Dalton Keene,Virginia Tech,TE,"6'4""",246,,2019-09-22,
382,+61,Patrick Taylor Jr.,Memphis,RBF,"6'3""",227,,2019-09-22,
383,NEW,William Bradley-King,Arkansas State,EDGE,"6'4""",248,,2019-09-22,
384,-17,Clay Johnston,Baylor,ILB,"6'1""",236,,2019-09-22,
385,+42,Joseph Charlton,South Carolina,P,"6'5""",190,,2019-09-22,
386,-15,Bimjimen Victor,Ohio State,WRF,"6'4""",195,,2019-09-22,
387,-28,Damon Hazelton,Virginia Tech,WRF,"6'2""",222,,2019-09-22,
388,-83,Nigel Warrior,Tennessee,S,"6'0""",191,,2019-09-22,
389,-29,Nevelle Clarke,UCF,CB,"6'1""",187,,2019-09-22,
390,+10,Ray Lima,Iowa State,DL3T,"6'3""",302,,2019-09-22,
391,-231,Tremayne Anchrum,Clemson,OG,"6'2""",310,,2019-09-22,
392,+6,Isaiah Chambers,Houston,EDGE,"6'5""",265,,2019-09-22,
393,-18,Aaron Blackwell,New Mexico,DL3T,"6'3""",298,,2019-09-22,
394,NEW,K.J. Britt,Auburn,ILB,"6'0""",236,,2019-09-22,
395,-25,Greg Eisworth,Iowa State,CB,"6'0""",198,,2019-09-22,
396,-24,Asmar Bilal,Notre Dame,ILB,"6'2""",227,,2019-09-22,
397,-23,Jalen Price,East Carolina,DL3T,"6'2""",297,,2019-09-22,
398,-21,Spencer Brown,UAB,RBF,"6'0""",220,,2019-09-22,
399,-164,Marcus Keyes,Oklahoma State,OG,"6'3""",309,,2019-09-22,
400,-17,Tyrie Cleveland,Florida,WRF,"6'2""",206,,2019-09-22,
