Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
49,--,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2020-02-28,
50,--,A.J. Terrell,Clemson,CB,"6'2""",190,JR,2020-02-28,
51,--,James Lynch,Baylor,DL5T,"6'4""",295,JR,2020-02-28,
52,--,Trey Adams,Washington,OT,"6'7""",315,SR,2020-02-28,
53,--,Prince Tega Wanogho,Auburn,OT,"6'7""",310,SR,2020-02-28,
54,--,Brandon Aiyuk,Arizona State,WR,"6'0""",208,SR,2020-02-28,
55,+5,Albert Okwuegbunam,Missouri,TE,"6'5""",255,RJR,2020-02-28,
56,--,Jeff Gladney,TCU,CB,"5'10""",183,SR,2020-02-28,
57,--,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,RJR,2020-02-28,
58,--,Patrick Queen,LSU,ILB,"6'2""",232,JR,2020-02-28,
59,--,Raekwon Davis,Alabama,DL3T,"6'7""",306,SR,2020-02-28,
60,--,Ben Bredeson,Michigan,OG,"6'5""",320,SR,2020-02-28,
61,--,Clyde Edwards-Helaire,LSU,RB,"5'9""",212,JR,2020-02-28,
62,+4,Jalen Hurts,Oklahoma,QB,"6'2""",210,SR,2020-02-28,
63,--,Michael Pittman Jr.,USC,WR,"6'4""",223,SR,2020-02-28,
64,--,Tyler Johnson,Minnesota,WR,"6'2""",200,SR,2020-02-28,
65,--,Malik Harrison,Ohio State,ILB,"6'3""",245,SR,2020-02-28,
66,--,Troy Dye,Oregon,ILB,"6'4""",224,SR,2020-02-28,
67,--,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2020-02-28,
68,--,Cameron Dantzler,Mississippi State,CB,"6'2""",185,JR,2020-02-28,
69,--,Isaiah Wilson,Georgia,OT,"6'7""",340,rSO,2020-02-28,
70,--,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2020-02-28,
71,--,Netane Muti,Fresno State,OG,"6'3""",310,RJR,2020-02-28,
72,--,Marlon Davidson,Auburn,DL5T,"6'3""",278,SR,2020-02-28,
73,--,Anfernee Jennings,Alabama,OLB,"6'3""",259,RSR,2020-02-28,
74,--,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2020-02-28,
75,--,Julian Okwara,Notre Dame,EDGE,"6'5""",241,SR,2020-02-28,
76,--,Jacob Eason,Washington,QB,"6'6""",228,JR,2020-02-28,
77,--,Hunter Bryant,Washington,TE,"6'2""",241,SR,2020-02-28,
78,--,Cesar Ruiz,Michigan,OC,"6'4""",319,JR,2020-02-28,
79,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-02-28,
80,--,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2020-02-28,
81,--,Rashard Lawrence,LSU,DL1T,"6'3""",317,SR,2020-02-28,
82,--,Shyheim Carter,Alabama,CB,"6'0""",195,SR,2020-02-28,
83,--,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2020-02-28,
84,--,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-02-28,
85,--,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-02-28,
86,+68,Chase Claypool,Notre Dame,WR,"6'4""",227,SR,2020-02-28,
87,--,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-02-28,
88,--,Denzel Mims,Baylor,WR,"6'3""",197,SR,2020-02-28,
89,--,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-02-28,
90,+80,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-02-28,
91,--,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-02-28,
92,--,Ashtyn Davis,California,S,"6'1""",201,RSR,2020-02-28,
93,--,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2020-02-28,
94,--,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2020-02-28,
95,--,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-02-28,
96,--,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2020-02-28,
97,--,K.J. Hill,Ohio State,WR,"6'0""",195,SR,2020-02-28,
98,--,Collin Johnson,Texas,WR,"6'6""",220,SR,2020-02-28,
99,--,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-02-28,
100,--,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-02-28,
101,--,Cam Akers,Florida State,RB,"5'11""",210,JR,2020-02-28,
102,-60,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2020-02-28,
103,--,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2020-02-28,
104,--,Brandon Jones,Texas,S,"6'0""",210,SR,2020-02-28,
105,--,James Proche,SMU,WRS,"5'11""",190,RSR,2020-02-28,
106,--,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-02-28,
107,--,Donovan Peoples-Jones,Michigan,WR,"6'2""",208,JR,2020-02-28,
108,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-02-28,
109,--,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-02-28,
110,--,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-02-28,
111,--,Antonio Gandy-Golden,Liberty,WR,"6'4""",216,SR,2020-02-28,
112,--,Ke'Shawn Vaughn,Vanderbilt,RB,"5'10""",215,SR,2020-02-28,
113,--,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-02-28,
114,--,Zack Moss,Utah,RB,"5'10""",210,SR,2020-02-28,
115,--,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-02-28,
116,--,Larrell Murchison,NC State,DL5T,"6'3""",291,RSR,2020-02-28,
117,--,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2020-02-28,
118,--,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-02-28,
119,--,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-02-28,
120,--,Jauan Jennings,Tennessee,WR,6'3'',204,SR,2020-02-28,
121,--,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-02-28,
122,--,Noah Igbinoghene,Auburn,CB,"5'11""",200,JR,2020-02-28,
123,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-02-28,
124,--,Ezra Cleveland,Boise State,OT,"6'5""",310,rJR,2020-02-28,
125,--,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-02-28,
126,--,Evan Weaver,California,ILB,"6'3""",245,SR,2020-02-28,
127,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-02-28,
128,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-02-28,
129,--,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-02-28,
130,--,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-02-28,
131,--,Nick Harris,Washington,OC,"6'1""",302,SR,2020-02-28,
132,--,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-02-28,
133,--,Jake Hanson,Oregon,OC,"6'5""",297,SR,2020-02-28,
134,--,Javon Leake,Maryland,RBC,"6'0""",205,JR,2020-02-28,
135,--,Troy Pride Jr.,Notre Dame,CB,"5'11""",194,SR,2020-02-28,
136,--,Lucas Niang,TCU,OT,"6'7""",328,SR,2020-02-28,
137,--,Lamical Perine,Florida,RB,"5'11""",227,SR,2020-02-28,
138,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-02-28,
139,--,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-02-28,
140,--,Quartney Davis,Texas A&M,WR,6'2'',200,JR,2020-02-28,
141,--,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-02-28,
142,--,Ben Bartch,St. John's,OG,"6'6""",305,SR,2020-02-28,
143,--,Gabriel Davis,UCF,WR,6'3'',212,JR,2020-02-28,
144,--,A.J. Dillon,Boston College,RB,"6'0""",245,JR,2020-02-28,
145,--,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-02-28,
146,--,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-02-28,
147,--,Calvin Taylor Jr.,Kentucky,DL5T,"6'9""",310,SR,2020-02-28,
148,--,Joshua Kelley,UCLA,RBC,"5'11""",204,SR,2020-02-28,
149,--,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-02-28,
150,--,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-02-28,
151,--,Michael Ojemudia,Iowa,S,"6'1""",199,SR,2020-02-28,
152,--,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-02-28,
153,--,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-02-28,
154,--,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-02-28,
155,--,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-02-28,
156,--,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-02-28,
157,--,Tyler Huntley,Utah,QB,6'1'',205,SR,2020-02-28,
158,--,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-02-28,
159,--,Darius Anderson,TCU,RB,"5'11""",212,SR,2020-02-28,
160,--,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-02-28,
161,--,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-02-28,
162,--,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-02-28,
163,--,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-02-28,
164,--,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-02-28,
165,--,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-02-28,
166,--,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-02-28,
167,--,Jason Strowbridge,North Carolina,DL5T,"6'3""",267,SR,2020-02-28,
168,--,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-02-28,
169,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-02-28,
170,--,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-02-28,
171,--,Antonio Gibson,Memphis,RBC,"6'3""",221,SR,2020-02-28,
172,--,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2020-02-28,
173,--,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-02-28,
174,--,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-02-28,
175,--,Markus Bailey,Purdue,ILB,"6'1""",240,RSR,2020-02-28,
176,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-02-28,
177,--,Michael Divinity Jr.,LSU,OLB,"6'2""",238,SR,2020-02-28,
178,--,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2020-02-28,
179,--,Francis Bernard,Utah State,ILB,"6'1""",235,SR,2020-02-28,
180,--,Jack Driscoll,Auburn,OT,"6'5""",296,SR,2020-02-28,
181,--,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-02-28,
182,--,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-02-28,
183,--,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-02-28,
184,--,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-02-28,
185,--,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-02-28,
186,--,Jared Hilbers,Washington,OT,"6'7""",305,SR,2020-02-28,
187,--,Isaiah Hodgins,Oregon State,WR,"6'4""",209,JR,2020-02-28,
188,--,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-02-28,
189,--,Eno Benjamin,Arizona State,RB,"5'10""",201,JR,2020-02-28,
190,--,Darrynton Evans,Appalachian State,RBC,"5'11""",190,SR,2020-02-28,
191,--,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-02-28,
192,--,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-02-28,
193,--,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-02-28,
194,--,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-02-28,
195,-50,Van Jefferson,Florida,WR,"6'2""",197,SR,2020-02-28,
196,--,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-02-28,
197,--,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-02-28,
198,--,DeeJay Dallas,Miami (FL),RB,"5'10""",214,JR,2020-02-28,
199,--,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-02-28,
200,--,Benny LeMay,Charlotte,RB,"6'0""",218,SR,2020-02-28,
201,--,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-02-28,
202,--,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-02-28,
203,--,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-02-28,
204,--,Kalija Lipscomb,Vanderbilt,WR,"6'1""",200,SR,2020-02-28,
205,--,Adam Shuler,Florida,DL5T,"6'4""",275,SR,2020-02-28,
206,--,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-02-28,
207,--,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-02-28,
208,--,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-02-28,
209,--,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-02-28,
210,--,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-02-28,
211,--,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-02-28,
212,--,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-02-28,
213,--,John Hightower,Boise State,WR,"6'2""",184,SR,2020-02-28,
214,--,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-02-28,
215,--,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-02-28,
216,--,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-02-28,
217,--,Quintez Cephus,Wisconsin,WR,6'1'',207,JR,2020-02-28,
218,--,Jon Runyan,Michigan,OG,"6'5""",310,RSR,2020-02-28,
219,--,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-02-28,
220,--,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-02-28,
221,-54,Bryan Edwards,South Carolina,WR,"6'3""",215,SR,2020-02-28,
222,--,Geno Stone,Iowa,S,"5'10""",210,JR,2020-02-28,
223,--,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-02-28,
224,--,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-02-28,
225,--,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2020-02-28,
226,--,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-02-28,
227,--,Trey Sermon,Oklahoma,RBF,"6'0""",224,JR,2020-02-28,
228,--,Reggie Corbin,Illinois,RB,"5'10""",200,JR,2020-02-28,
229,--,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-02-28,
230,--,Dane Jackson,Pitt,CB,"6'0""",190,SR,2020-02-28,
231,--,JaMycal Hasty,Baylor,RBC,"5'9""",205,RSR,2020-02-28,
232,--,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-02-28,
233,-99,Thaddeus Moss,LSU,TE,"6'3""",249,RJR,2020-02-28,
234,--,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-02-28,
235,+8,Dalton Keene,Virginia Tech,TE,"6'4""",246,JR,2020-02-28,
236,--,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-02-28,
237,--,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-02-28,
238,--,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-02-28,
239,--,James Morgan,Florida International,QB,6'4'',213,SR,2020-02-28,
240,--,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-02-28,
241,--,Austin Edwards,Ferris State,DL5T,"6'4""",275,SR,2020-02-28,
242,--,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-02-28,
243,--,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-02-28,
244,--,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-02-28,
245,--,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-02-28,
246,--,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-02-28,
247,--,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-02-28,
248,--,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-02-28,
249,--,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-02-28,
250,--,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-02-28,
251,--,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-02-28,
252,--,Michael Warren II,Cincinnati,RB,"5'11""",218,JR,2020-02-28,
253,--,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-02-28,
254,--,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-02-28,
255,--,Kendrick Rogers,Texas A&M,WR,6'4'',204,JR,2020-02-28,
256,--,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-02-28,
257,--,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-02-28,
258,--,James Robinson,Illinois State,RB,"5'10""",220,JR,2020-02-28,
259,--,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-02-28,
260,--,Julian Good-Jones,Iowa State,OT,"6'5""",308,RSR,2020-02-28,
261,--,Jordan Fehr,Appalachian State,ILB,"6'3""",230,SR,2020-02-28,
262,--,Tony Jones Jr.,Notre Dame,RB,"5'11""",227,JR,2020-02-28,
263,--,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-02-28,
264,--,Thakarius Keyes,Tulane,CB,"6'1""",195,SR,2020-02-28,
265,--,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-02-28,
266,--,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-02-28,
267,--,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-02-28,
268,--,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-02-28,
269,--,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-02-28,
270,--,Cam Gill,Wagner,OLB,"6'3""",240,SR,2020-02-28,
271,--,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2020-02-28,
272,--,Alex Taylor,South Carolina State,OT,"6'9""",305,RSR,2020-02-28,
273,--,Lynn Bowden Jr.,Kentucky,WR,6'1'',199,JR,2020-02-28,
274,--,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-02-28,
275,--,Justin Herron,Wake Forest,OG,"6'4""",290,RSR,2020-02-28,
276,--,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-02-28,
277,--,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-02-28,
278,--,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-02-28,
279,--,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-02-28,
280,--,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-02-28,
281,--,Xavier Jones,SMU,RBC,"5'11""",208,SR,2020-02-28,
282,--,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-02-28,
283,--,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-02-28,
284,--,Ty'Son Williams,BYU,RB,"6'0""",220,SR,2020-02-28,
285,--,Kyle Markway,South Carolina,TE,"6'4""",250,RJR,2020-02-28,
286,--,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2020-02-28,
287,--,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-02-28,
288,--,Aaron Crawford,North Carolina,DL3T,"6'2""",290,SR,2020-02-28,
289,--,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2020-02-28,
290,--,Nigel Warrior,Tennessee,S,"6'0""",190,SR,2020-02-28,
291,--,Joe Reed,Virginia,WR,6'1'',215,SR,2020-02-28,
292,--,Trevon McSwain,Duke,DL3T,"6'6""",285,SR,2020-02-28,
293,--,Eli Hanback,Virginia,DL3T,"6'4""",300,SR,2020-02-28,
294,--,Stephen Sullivan,LSU,TE,"6'5""",242,SR,2020-02-28,
295,--,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,RJR,2020-02-28,
296,--,Charlie Heck,North Carolina,OT,"6'8""",310,SR,2020-02-28,
297,--,George Lea,Arizona State,DL5T,"6'3""",275,RSR,2020-02-28,
298,--,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-02-28,
299,--,Jo-El Shaw,Kent State,RB,"6'1""",230,SR,2020-02-28,
300,--,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-02-28,
301,--,Javelin Guidry,Utah,CB,"5'9""",193,JR,2020-02-28,
302,--,Michael Turk,Arizona State,P,"6'1""",228,RJR,2020-02-28,
303,--,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,RSR,2020-02-28,
304,--,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-02-28,
305,--,Asmar Bilal,Notre Dame,ILB,"6'2""",227,RSR,2020-02-28,
306,--,Patrick Taylor Jr.,Memphis,RB,"6'3""",227,SR,2020-02-28,
307,--,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-02-28,
308,--,Krys Barnes,UCLA,ILB,"6'1""",235,SR,2020-02-28,
309,--,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-02-28,
310,--,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-02-28,
311,--,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2020-02-28,
312,--,Christian Rector,USC,DL5T,"6'4""",275,RSR,2020-02-28,
313,--,Artavis Pierce,Oregon State,RBC,"5'11""",208,SR,2020-02-28,
314,--,Casey Toohill,Stanford,EDGE,"6'4""",247,SR,2020-02-28,
315,--,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-02-28,
316,--,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-02-28,
317,--,Steven Montez,Colorado,QB,"6'5""",230,SR,2020-02-28,
318,--,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2020-02-28,
319,--,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-02-28,
320,--,Rico Dowdle,South Carolina,RB,"6'0""",215,SR,2020-02-28,
321,--,Jake Luton,Oregon State,QB,6'7'',229,SR,2020-02-28,
322,--,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-02-28,
323,--,Harrison Hand,Temple,S,"6'0""",192,JR,2020-02-28,
324,--,Derrek Tuszka,North Dakota State,EDGE,"6'5""",246,SR,2020-02-28,
325,--,David Reese II,Florida,ILB,"6'1""",248,SR,2020-02-28,
326,--,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2020-02-28,
327,--,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-02-28,
328,--,Cheyenne O'Grady,Arkansas,TE,"6'4""",256,SR,2020-02-28,
329,--,Connor Slomka,Army,FB,"6'0""",240,SR,2020-02-28,
330,--,Tra Barnett,Georgia State,RBC,5'10,185,SR,2020-02-28,
331,--,Myles Bryant,Washington,CB,"5'9""",184,SR,2020-02-28,
332,--,Juwan Johnson,Oregon,WR,"6'4""",227,SR,2020-02-28,
333,--,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-02-28,
334,--,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-02-28,
335,--,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-02-28,
336,--,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-02-28,
337,--,Chad Smith,Clemson,ILB,"6'3""",240,RSR,2020-02-28,
338,--,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2020-02-28,
