Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
96,+30,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-01-05,Eligible
97,+104,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,SR,2020-01-05,Eligible
98,-1,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-01-05,Declared
99,+2,Sam Ehlinger,Texas,QB,"6'3""",235,JR,2020-01-05,Underclassman
100,+66,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-01-05,Eligible
101,+48,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-01-05,Eligible
102,-28,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-01-05,Eligible
103,+77,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-01-05,Eligible
104,+9,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2020-01-05,Eligible
105,+3,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-01-05,Eligible
106,+6,Deonte Brown,Alabama,OG,"6'4""",338,JR,2020-01-05,Underclassman
107,-19,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2020-01-05,Eligible
108,NEW,Chazz Surratt,North Carolina,OLB,"6'3""",230,JR,2020-01-05,Underclassman
109,+52,Trey Smith,Tennessee,OG,"6'6""",337,JR,2020-01-05,Underclassman
110,-11,Evan Weaver,California,ILB,"6'3""",245,SR,2020-01-05,Eligible
111,+87,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-01-05,Eligible
112,+80,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-01-05,Declared
113,+64,Nico Collins,Michigan,WRF,"6'4""",222,JR,2020-01-05,Underclassman
114,+95,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-01-05,Eligible
115,+41,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-01-05,Eligible
116,+23,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-01-05,Eligible
117,+28,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-01-05,Eligible
118,+14,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-01-05,Eligible
119,-38,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-01-05,Eligible
120,+9,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-01-05,Eligible
121,+26,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-01-05,Eligible
122,-52,Zack Moss,Utah,RBF,"5'10""",210,SR,2020-01-05,Eligible
123,+282,Hunter Bryant,Washington,TE,"6'2""",241,SR,2020-01-05,Eligible
124,NEW,Cole Kmet,Notre Dame,TE,6'6',255,JR,2020-01-05,Declared
125,+18,Jordan Love,Utah State,QB,"6'4""",225,JR,2020-01-05,Declared
126,+4,Kylin Hill,Mississippi State,RBC,"5'11""",215,JR,2020-01-05,Declared
127,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-01-05,Eligible
129,+36,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,JR,2020-01-05,Underclassman
130,-51,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-01-05,Eligible
131,-74,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2020-01-05,Eligible
132,-4,Kevin Jarvis,Michigan State,OG,"6'4""",317,JR,2020-01-05,Underclassman
133,+7,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-01-05,Eligible
134,+4,John Hightower,Boise State,WRF,"6'2""",184,SR,2020-01-05,Eligible
135,-31,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-01-05,Eligible
136,+31,Richie Grant,UCF,S,"6'0""",194,RJR,2020-01-05,Underclassman
137,+21,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-01-05,Eligible
138,+17,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2020-01-05,Eligible
139,+69,K.J. Hill,Ohio State,WRF,"6'0""",195,SR,2020-01-05,Eligible
141,+3,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2020-01-05,Underclassman
142,+28,Lamical Perine,Florida,RBF,"5'11""",227,SR,2020-01-05,Eligible
143,+5,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-01-05,Eligible
144,-67,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-01-05,Eligible
145,-22,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-01-05,Underclassman
146,+17,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2020-01-05,Eligible
147,+94,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,SR,2020-01-05,Eligible
148,+12,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-01-05,Eligible
149,+333,Michael Ojemudia,Iowa,CB,"6'1""",199,SR,2020-01-05,Eligible
150,+29,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-01-05,Eligible
151,+18,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-01-05,Declared
152,+59,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-01-05,Eligible
153,+28,Denzel Mims,Baylor,WRF,"6'3""",197,SR,2020-01-05,Eligible
154,+24,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-01-05,Eligible
155,NEW,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-01-05,Eligible
156,-34,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-01-05,Eligible
157,+116,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-01-05,Eligible
158,-22,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-01-05,Eligible
159,+5,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2020-01-05,Underclassman
160,+53,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-01-05,Eligible
161,+11,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,SR,2020-01-05,Eligible
162,+9,John Simpson,Clemson,OG,"6'4""",330,SR,2020-01-05,Eligible
163,-83,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-01-05,Eligible
164,+43,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-01-05,Eligible
165,-11,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-01-05,Declared
166,+25,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-01-05,Eligible
167,+21,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-01-05,Eligible
168,-48,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-01-05,Eligible
169,-32,A.J. Dillon,Boston College,RBF,"6'0""",245,JR,2020-01-05,Declared
170,+3,James Proche,SMU,WRS,"5'11""",190,RSR,2020-01-05,Eligible
171,+45,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2020-01-05,Underclassman
172,+51,Eno Benjamin,Arizona State,RBF,"5'10""",201,JR,2020-01-05,Declared
173,-11,Ben Cleveland,Georgia,OG,"6'6""",335,JR,2020-01-05,Underclassman
174,+21,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-01-05,Eligible
175,+15,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-01-05,Declared
176,NEW,Monty Rice,Georgia,ILB,"6'1""",235,JR,2020-01-05,Underclassman
177,-3,Kuony Deng,California,OLB,"6'6""",220,RJR,2020-01-05,Underclassman
178,+136,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-01-05,Declared
179,+149,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-01-05,Eligible
180,+24,Caleb Huntley,Ball State,RBC,"5'10""",226,JR,2020-01-05,Underclassman
181,+130,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-01-05,Eligible
182,+30,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-01-05,Eligible
183,+11,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-01-05,Eligible
184,+31,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-01-05,Eligible
185,+18,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-01-05,Declared
186,+127,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-01-05,Eligible
187,+93,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-01-05,Eligible
188,+113,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,JR,2020-01-05,Declared
189,+31,Shane Buechele,SMU,QB,6'1'',207,JR,2020-01-05,Underclassman
190,-73,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-01-05,Eligible
191,+2,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-01-05,Eligible
192,+26,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-01-05,Eligible
193,-7,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2020-01-05,Declared
194,+25,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-01-05,Underclassman
195,+35,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-01-05,Eligible
196,-13,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-01-05,Eligible
197,+37,Kellen Mond,Texas A&M,QB,"6'2""",217,JR,2020-01-05,Underclassman
198,+26,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-01-05,Eligible
199,-79,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-01-05,Declared
200,+55,Bryan Edwards,South Carolina,WRF,"6'3""",215,SR,2020-01-05,Eligible
201,NEW,Ben Bartch,St. John's,OT,"6'6""",305,SR,2020-01-05,Eligible
202,+25,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-01-05,Eligible
203,-36,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-01-05,Eligible
204,+1,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-01-05,Eligible
205,+55,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-01-05,Eligible
206,+248,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-01-05,Eligible
207,-92,Anthony Hines,Texas A&M,OLB,"6'3""",226,RSO,2020-01-05,Underclassman
208,+17,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-01-05,Eligible
209,+38,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-01-05,Eligible
210,NEW,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-01-05,Eligible
211,+41,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-01-05,Eligible
212,+9,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-01-05,Eligible
213,+148,Gabriel Davis,UCF,WRF,6'3'',212,JR,2020-01-05,Declared
214,-16,Michael Warren II,Cincinnati,RBF,"5'11""",218,JR,2020-01-05,Underclassman
215,NEW,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-01-05,Underclassman
216,+32,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-01-05,Eligible
217,+86,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-01-05,Eligible
218,-77,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-01-05,Eligible
219,+73,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-01-05,Eligible
220,+41,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2020-01-05,Underclassman
221,+131,Chase Claypool,Notre Dame,WRF,"6'4""",227,SR,2020-01-05,Eligible
222,+14,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-01-05,Underclassman
223,+34,Benning Potoae,Washington,DL5T,"6'3""",285,SR,2020-01-05,Eligible
224,+69,Jay Tufele,USC,DL3T,"6'3""",310,RSO,2020-01-05,Underclassman
225,+19,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-01-05,Eligible
226,+82,Jahad Woods,Washington State,OLB,"6'0""",225,RJR,2020-01-05,Underclassman
227,-78,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-01-05,Eligible
228,-24,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-01-05,Eligible
229,-73,Glen Logan,LSU,DL5T,"6'4""",297,RJR,2020-01-05,Underclassman
230,+50,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-01-05,Eligible
231,+66,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-01-05,Eligible
232,-16,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-01-05,Eligible
233,-88,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2020-01-05,Underclassman
234,+33,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-01-05,Eligible
235,+74,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-01-05,Eligible
236,+87,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-01-05,Eligible
237,+177,Darrynton Evans,Appalachian State,RBC,"5'11""",190,SR,2020-01-05,Eligible
238,+3,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-01-05,Declared
239,+39,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-01-05,Eligible
240,+106,Patrick Queen,LSU,ILB,"6'2""",232,JR,2020-01-05,Underclassman
241,NEW,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-01-05,Declared
242,+47,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-01-05,Eligible
243,+205,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-01-05,Eligible
244,+178,Trey Sermon,Oklahoma,RBF,"6'0""",224,JR,2020-01-05,Underclassman
245,+76,Kendrick Rogers,Texas A&M,WRF,6'4'',204,JR,2020-01-05,Underclassman
246,+23,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-01-05,Eligible
247,-8,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-01-05,Eligible
248,+34,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-01-05,Eligible
249,+119,Charles Snowden,Virginia,EDGE,"6'7""",235,JR,2020-01-05,Underclassman
250,NEW,Aaron Robinson,UCF,CB,"6'1""",193,RJR,2020-01-05,Underclassman
251,+128,Kalija Lipscomb,Vanderbilt,WRF,"6'1""",200,SR,2020-01-05,Eligible
252,+2,Javon Leake,Maryland,RBF,"6'0""",205,JR,2020-01-05,Declared
253,NEW,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-01-05,Eligible
254,-137,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-01-05,Eligible
255,NEW,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-01-05,Declared
256,+196,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-01-05,Eligible
257,-8,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2020-01-05,Underclassman
258,+57,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-01-05,Eligible
259,-101,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-01-05,Eligible
260,-28,Mike Hampton,South Florida,CB,"6'1""",180,JR,2020-01-05,Underclassman
261,NEW,Dwayne Johnson Jr.,San Diego State,S,"6'2""",215,JR,2020-01-05,Underclassman
262,+91,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-01-05,Eligible
263,+27,Tre Walker,San Jose State,WRS,5'11'',180,JR,2020-01-05,Underclassman
264,-78,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-01-05,Eligible
265,+20,Joshua Kelley,UCLA,RBF,"5'11""",204,SR,2020-01-05,Eligible
266,-82,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-01-05,Declared
267,+144,Connor Slomka,Army,FB,"6'0""",240,SR,2020-01-05,Eligible
268,+87,Luke Campbell,Michigan State,OT,"6'5""",302,JR,2020-01-05,Underclassman
270,-37,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-01-05,Declared
271,-76,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,JR,2020-01-05,Underclassman
272,+42,Reggie Corbin,Illinois,RBF,"5'10""",200,JR,2020-01-05,Underclassman
273,-7,T.J. Carter,Memphis,CB,"5'11""",180,JR,2020-01-05,Underclassman
274,-18,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-01-05,Eligible
275,-10,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-01-05,Eligible
276,-8,Darius Anderson,TCU,RBF,"5'11""",212,SR,2020-01-05,Eligible
277,+206,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-01-05,Eligible
278,+107,Charleston Rambo,Oklahoma,WRF,6'1'',175,RSO,2020-01-05,Underclassman
279,-26,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-01-05,Eligible
280,-60,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-01-05,Declared
281,+114,William Bradley-King,Arkansas State,EDGE,"6'4""",248,JR,2020-01-05,Underclassman
282,+25,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-01-05,Eligible
283,+57,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-01-05,Eligible
284,+70,Jordan Smith,UAB,EDGE,"6'7""",250,RSO,2020-01-05,Underclassman
285,+62,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-01-05,Declared
286,-11,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-01-05,Eligible
287,-99,Krys Barnes,UCLA,ILB,"6'1""",235,RJR,2020-01-05,Underclassman
288,-79,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-01-05,Eligible
289,+117,Joe Reed,Virginia,WRF,6'1'',215,SR,2020-01-05,Eligible
290,+53,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-01-05,Eligible
291,+45,Rodney Smith,Minnesota,RBF,"5'11""",210,SR,2020-01-05,Eligible
292,-33,Ty Chandler,Tennessee,RBC,"5'11""",201,JR,2020-01-05,Underclassman
293,-67,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2020-01-05,Eligible
294,-71,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-01-05,Eligible
295,NEW,Antwon Kincade,Western Kentucky,S,"5'11""",195,JR,2020-01-05,Underclassman
296,-9,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-01-05,Eligible
297,+99,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-01-05,Eligible
298,+35,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-01-05,Eligible
299,+87,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-01-05,Declared
300,-23,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-01-05,Eligible
301,-43,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-01-05,Underclassman
302,+130,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-01-05,Eligible
303,+193,Tony Jones Jr.,Notre Dame,RBF,"5'11""",227,JR,2020-01-05,Declared
304,+115,Van Jefferson,Florida,WRF,"6'2""",197,SR,2020-01-05,Eligible
305,-9,Jordon Scott,Oregon,DL1T,"6'1""",329,JR,2020-01-05,Underclassman
