Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
75,--,Troy Dye,Oregon,ILB,"6'4""",224,SR,2020-03-02,
76,--,Cameron Dantzler,Mississippi State,CB,"6'2""",185,JR,2020-03-02,
77,+148,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-03-02,
78,--,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2020-03-02,
79,+45,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-03-02,
80,-14,Raekwon Davis,Alabama,DL3T,"6'7""",306,SR,2020-03-02,
81,--,Jacob Eason,Washington,QB,"6'6""",228,JR,2020-03-02,
82,+11,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2020-03-02,
83,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-03-02,
84,--,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2020-03-02,
85,--,Rashard Lawrence,LSU,DL1T,"6'3""",317,SR,2020-03-02,
86,+21,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2020-03-02,
87,--,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2020-03-02,
88,--,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-03-02,
89,--,Anfernee Jennings,Alabama,OLB,"6'3""",259,RSR,2020-03-02,
90,+33,Ezra Cleveland,Boise State,OT,"6'5""",310,rJR,2020-03-02,
91,--,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-03-02,
92,+68,Chase Claypool,Notre Dame,WR,"6'4""",227,SR,2020-03-02,
93,-31,Trey Adams,Washington,OT,"6'7""",315,SR,2020-03-02,
94,--,Cam Akers,Florida State,RB,"5'11""",210,JR,2020-03-02,
95,--,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-03-02,
96,-12,Shyheim Carter,Alabama,CB,"6'0""",195,SR,2020-03-02,
97,--,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-03-02,
98,--,Ashtyn Davis,California,S,"6'1""",201,RSR,2020-03-02,
99,--,Zack Moss,Utah,RB,"5'10""",210,SR,2020-03-02,
100,+37,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-03-02,
101,--,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2020-03-02,
102,-12,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-03-02,
103,--,K.J. Hill,Ohio State,WR,"6'0""",195,SR,2020-03-02,
104,+42,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-03-02,
105,--,Collin Johnson,Texas,WR,"6'6""",220,SR,2020-03-02,
106,--,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-03-02,
107,--,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-03-02,
108,-59,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2020-03-02,
109,+103,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-03-02,
110,--,Brandon Jones,Texas,S,"6'0""",210,SR,2020-03-02,
111,--,James Proche,SMU,WRS,"5'11""",190,RSR,2020-03-02,
112,--,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-03-02,
113,--,Donovan Peoples-Jones,Michigan,WR,"6'2""",208,JR,2020-03-02,
114,--,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-03-02,
115,--,Antonio Gandy-Golden,Liberty,WR,"6'4""",216,SR,2020-03-02,
116,+19,Nick Harris,Washington,OC,"6'1""",302,SR,2020-03-02,
117,--,Ke'Shawn Vaughn,Vanderbilt,RB,"5'10""",215,SR,2020-03-02,
118,--,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-03-02,
119,--,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-03-02,
120,--,Larrell Murchison,NC State,DL5T,"6'3""",291,RSR,2020-03-02,
121,--,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-03-02,
122,+39,Jason Strowbridge,North Carolina,DL5T,"6'3""",267,SR,2020-03-02,
123,--,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2020-03-02,
124,+25,A.J. Dillon,Boston College,RB,"6'0""",245,JR,2020-03-02,
125,--,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-03-02,
126,--,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-03-02,
127,--,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-03-02,
128,--,Jauan Jennings,Tennessee,WR,6'3'',204,SR,2020-03-02,
129,--,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-03-02,
130,--,Noah Igbinoghene,Auburn,CB,"5'11""",200,JR,2020-03-02,
131,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-03-02,
132,--,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-03-02,
133,--,Evan Weaver,California,ILB,"6'3""",245,SR,2020-03-02,
134,+47,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-03-02,
135,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-03-02,
136,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-03-02,
137,--,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-03-02,
138,--,Jake Hanson,Oregon,OC,"6'5""",297,SR,2020-03-02,
139,--,Troy Pride Jr.,Notre Dame,CB,"5'11""",194,SR,2020-03-02,
140,--,Lucas Niang,TCU,OT,"6'7""",328,SR,2020-03-02,
141,--,Lamical Perine,Florida,RB,"5'11""",227,SR,2020-03-02,
142,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-03-02,
143,+75,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-03-02,
144,--,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-03-02,
145,--,Quartney Davis,Texas A&M,WR,6'2'',200,JR,2020-03-02,
146,--,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-03-02,
147,--,Ben Bartch,St. John's,OG,"6'6""",305,SR,2020-03-02,
148,--,Gabriel Davis,UCF,WR,6'3'',212,JR,2020-03-02,
149,--,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-03-02,
150,--,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-03-02,
151,--,Calvin Taylor Jr.,Kentucky,DL5T,"6'9""",310,SR,2020-03-02,
152,+31,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-03-02,
153,--,Joshua Kelley,UCLA,RBC,"5'11""",204,SR,2020-03-02,
154,--,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-03-02,
155,--,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-03-02,
156,--,Michael Ojemudia,Iowa,S,"6'1""",199,SR,2020-03-02,
157,--,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-03-02,
158,--,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-03-02,
159,--,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-03-02,
160,--,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-03-02,
161,--,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-03-02,
162,--,Tyler Huntley,Utah,QB,6'1'',205,SR,2020-03-02,
163,--,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-03-02,
164,--,Darius Anderson,TCU,RB,"5'11""",212,SR,2020-03-02,
165,-23,Javon Leake,Maryland,RBC,"6'0""",205,JR,2020-03-02,
166,--,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-03-02,
167,--,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-03-02,
168,--,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-03-02,
169,--,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-03-02,
170,--,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-03-02,
171,--,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-03-02,
172,--,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-03-02,
173,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-03-02,
174,--,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-03-02,
175,--,Antonio Gibson,Memphis,RBC,"6'3""",221,SR,2020-03-02,
176,--,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-03-02,
177,--,Markus Bailey,Purdue,ILB,"6'1""",240,RSR,2020-03-02,
178,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-03-02,
179,--,Michael Divinity Jr.,LSU,OLB,"6'2""",238,SR,2020-03-02,
180,--,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2020-03-02,
181,--,Francis Bernard,Utah State,ILB,"6'1""",235,SR,2020-03-02,
182,--,Jack Driscoll,Auburn,OT,"6'5""",296,SR,2020-03-02,
183,--,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-03-02,
184,--,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-03-02,
185,--,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-03-02,
186,--,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-03-02,
187,--,Jared Hilbers,Washington,OT,"6'7""",305,SR,2020-03-02,
188,--,Isaiah Hodgins,Oregon State,WR,"6'4""",209,JR,2020-03-02,
189,+62,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-03-02,
190,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-03-02,
191,--,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-03-02,
192,--,Eno Benjamin,Arizona State,RB,"5'10""",201,JR,2020-03-02,
193,--,Darrynton Evans,Appalachian State,RBC,"5'11""",190,SR,2020-03-02,
194,--,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-03-02,
195,--,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-03-02,
196,--,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-03-02,
197,--,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-03-02,
198,-50,Van Jefferson,Florida,WR,"6'2""",197,SR,2020-03-02,
199,--,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-03-02,
200,+35,JaMycal Hasty,Baylor,RBC,"5'9""",205,RSR,2020-03-02,
201,--,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-03-02,
202,--,DeeJay Dallas,Miami (FL),RB,"5'10""",214,JR,2020-03-02,
203,--,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-03-02,
204,--,Benny LeMay,Charlotte,RB,"6'0""",218,SR,2020-03-02,
205,--,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-03-02,
206,--,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-03-02,
207,+120,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-03-02,
208,--,Kalija Lipscomb,Vanderbilt,WR,"6'1""",200,SR,2020-03-02,
209,--,Adam Shuler,Florida,DL5T,"6'4""",275,SR,2020-03-02,
210,--,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-03-02,
211,--,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-03-02,
212,--,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-03-02,
213,--,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-03-02,
214,+40,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-03-02,
215,--,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-03-02,
216,--,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-03-02,
217,--,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-03-02,
218,--,John Hightower,Boise State,WR,"6'2""",184,SR,2020-03-02,
219,--,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-03-02,
220,+225,James Smith-Williams,NC State,EDGE,"6'3""",270,RSR,2020-03-02,
221,--,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-03-02,
222,--,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-03-02,
223,--,Quintez Cephus,Wisconsin,WR,6'1'',207,JR,2020-03-02,
224,--,Jon Runyan,Michigan,OG,"6'5""",310,RSR,2020-03-02,
225,--,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-03-02,
226,-54,Bryan Edwards,South Carolina,WR,"6'3""",215,SR,2020-03-02,
227,--,Geno Stone,Iowa,S,"5'10""",210,JR,2020-03-02,
228,--,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-03-02,
229,--,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-03-02,
230,--,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2020-03-02,
231,--,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-03-02,
232,--,Trey Sermon,Oklahoma,RBF,"6'0""",224,JR,2020-03-02,
233,-39,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-03-02,
234,--,Reggie Corbin,Illinois,RB,"5'10""",200,JR,2020-03-02,
235,--,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-03-02,
236,--,Dane Jackson,Pitt,CB,"6'0""",190,SR,2020-03-02,
237,-99,Thaddeus Moss,LSU,TE,"6'3""",249,RJR,2020-03-02,
238,--,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-03-02,
239,+138,Dalton Keene,Virginia Tech,TE,"6'4""",246,JR,2020-03-02,
240,--,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-03-02,
241,--,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-03-02,
242,--,James Morgan,Florida International,QB,6'4'',213,SR,2020-03-02,
243,--,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-03-02,
244,--,Austin Edwards,Ferris State,DL5T,"6'4""",275,SR,2020-03-02,
245,--,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-03-02,
246,--,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-03-02,
247,--,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-03-02,
248,--,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-03-02,
249,-30,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-03-02,
250,--,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-03-02,
251,--,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-03-02,
252,--,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-03-02,
253,--,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-03-02,
254,--,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-03-02,
255,--,Michael Warren II,Cincinnati,RB,"5'11""",218,JR,2020-03-02,
256,--,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-03-02,
257,--,Kendrick Rogers,Texas A&M,WR,6'4'',204,JR,2020-03-02,
258,--,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-03-02,
259,--,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-03-02,
260,--,James Robinson,Illinois State,RB,"5'10""",220,JR,2020-03-02,
261,--,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-03-02,
262,--,Julian Good-Jones,Iowa State,OT,"6'5""",308,RSR,2020-03-02,
263,--,Jordan Fehr,Appalachian State,ILB,"6'3""",230,SR,2020-03-02,
264,--,Tony Jones Jr.,Notre Dame,RB,"5'11""",227,JR,2020-03-02,
265,--,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-03-02,
266,--,Thakarius Keyes,Tulane,CB,"6'1""",195,SR,2020-03-02,
267,--,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-03-02,
268,--,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-03-02,
269,--,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-03-02,
270,--,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-03-02,
271,--,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-03-02,
272,--,Cam Gill,Wagner,OLB,"6'3""",240,SR,2020-03-02,
273,--,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2020-03-02,
274,--,Alex Taylor,South Carolina State,OT,"6'9""",305,RSR,2020-03-02,
275,--,Lynn Bowden Jr.,Kentucky,WR,6'1'',199,JR,2020-03-02,
276,--,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-03-02,
277,--,Justin Herron,Wake Forest,OG,"6'4""",290,RSR,2020-03-02,
278,--,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-03-02,
279,--,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-03-02,
280,--,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-03-02,
281,--,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-03-02,
282,--,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-03-02,
283,--,Xavier Jones,SMU,RBC,"5'11""",208,SR,2020-03-02,
284,--,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-03-02,
285,--,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-03-02,
286,--,Ty'Son Williams,BYU,RB,"6'0""",220,SR,2020-03-02,
287,--,Kyle Markway,South Carolina,TE,"6'4""",250,RJR,2020-03-02,
288,--,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2020-03-02,
289,+145,Raymond Calais,Louisiana-Lafayette,RBC,"5'9""",180,SR,2020-03-02,
290,--,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-03-02,
291,--,Aaron Crawford,North Carolina,DL3T,"6'2""",290,SR,2020-03-02,
292,--,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2020-03-02,
293,--,Nigel Warrior,Tennessee,S,"6'0""",190,SR,2020-03-02,
294,--,Joe Reed,Virginia,WR,6'1'',215,SR,2020-03-02,
295,--,Trevon McSwain,Duke,DL3T,"6'6""",285,SR,2020-03-02,
296,--,Eli Hanback,Virginia,DL3T,"6'4""",300,SR,2020-03-02,
297,--,Stephen Sullivan,LSU,TE,"6'5""",242,SR,2020-03-02,
298,--,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,RJR,2020-03-02,
299,--,Charlie Heck,North Carolina,OT,"6'8""",310,SR,2020-03-02,
300,--,George Lea,Arizona State,DL5T,"6'3""",275,RSR,2020-03-02,
301,--,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-03-02,
302,--,Jo-El Shaw,Kent State,RB,"6'1""",230,SR,2020-03-02,
303,--,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-03-02,
304,--,Javelin Guidry,Utah,CB,"5'9""",193,JR,2020-03-02,
305,--,Michael Turk,Arizona State,P,"6'1""",228,RJR,2020-03-02,
306,--,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,RSR,2020-03-02,
307,--,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-03-02,
308,--,Asmar Bilal,Notre Dame,ILB,"6'2""",227,RSR,2020-03-02,
309,--,Patrick Taylor Jr.,Memphis,RB,"6'3""",227,SR,2020-03-02,
310,--,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-03-02,
311,--,Krys Barnes,UCLA,ILB,"6'1""",235,SR,2020-03-02,
312,--,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-03-02,
313,--,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-03-02,
314,--,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2020-03-02,
315,--,Christian Rector,USC,DL5T,"6'4""",275,RSR,2020-03-02,
316,--,Artavis Pierce,Oregon State,RBC,"5'11""",208,SR,2020-03-02,
317,--,Casey Toohill,Stanford,EDGE,"6'4""",247,SR,2020-03-02,
318,--,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-03-02,
319,--,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-03-02,
320,--,Steven Montez,Colorado,QB,"6'5""",230,SR,2020-03-02,
321,--,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2020-03-02,
322,--,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-03-02,
323,--,Rico Dowdle,South Carolina,RB,"6'0""",215,SR,2020-03-02,
324,--,Jake Luton,Oregon State,QB,6'7'',229,SR,2020-03-02,
325,--,Harrison Hand,Temple,S,"6'0""",192,JR,2020-03-02,
326,--,Derrek Tuszka,North Dakota State,EDGE,"6'5""",246,SR,2020-03-02,
327,--,David Reese II,Florida,ILB,"6'1""",248,SR,2020-03-02,
328,--,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2020-03-02,
329,--,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-03-02,
330,--,Cheyenne O'Grady,Arkansas,TE,"6'4""",256,SR,2020-03-02,
331,--,Connor Slomka,Army,FB,"6'0""",240,SR,2020-03-02,
332,--,Tra Barnett,Georgia State,RBC,5'10,185,SR,2020-03-02,
333,--,Myles Bryant,Washington,CB,"5'9""",184,SR,2020-03-02,
334,--,Juwan Johnson,Oregon,WR,"6'4""",227,SR,2020-03-02,
335,--,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-03-02,
336,--,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-03-02,
337,--,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-03-02,
