Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
47,NEW,Isaiah Wilson,Georgia,OT,"6'7""",340,RSO,2019-12-30,
48,+8,Shane Lemieux,Oregon,OG,"6'4""",317,SR,2019-12-30,
49,+14,Julian Okwara,Notre Dame,EDGE,"6'5""",241,SR,2019-12-30,
50,-19,Malik Harrison,Ohio State,ILB,"6'3""",245,SR,2019-12-30,
51,-4,Chuba Hubbard,Oklahoma State,RBF,"6'1""",207,RJR,2019-12-30,
52,-3,Albert Okwuegbunam,Missouri,TE,"6'5""",255,RJR,2019-12-30,
53,-3,Shaun Wade,Ohio State,CB,"6'0""",195,RJR,2019-12-30,
54,-3,Jalen Reagor,TCU,WRS,"5'11""",195,JR,2019-12-30,
55,+34,Jake Hanson,Oregon,OC,"6'5""",297,SR,2019-12-30,
56,-4,DeVonta Smith,Alabama,WRF,"6'1""",193,JR,2019-12-30,
57,--,Jake Fromm,Georgia,QB,"6'2""",220,JR,2019-12-30,
58,--,Ben Bredeson,Michigan,OG,"6'5""",320,SR,2019-12-30,
59,-21,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2019-12-30,
60,--,Paulson Adebo,Stanford,CB,"6'1""",189,JR,2019-12-30,
61,--,Jacob Eason,Washington,QB,"6'6""",228,JR,2019-12-30,
62,+2,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2019-12-30,
63,+3,Rashard Lawrence,LSU,DL1T,"6'3""",317,SR,2019-12-30,
64,+3,Hamsah Nasirildeen,Florida State,S,"6'3""",216,JR,2019-12-30,
65,+3,Najee Harris,Alabama,RBF,"6'2""",230,JR,2019-12-30,
66,+3,A.J. Terrell,Clemson,CB,"6'2""",190,JR,2019-12-30,
67,-12,Marlon Davidson,Auburn,DL5T,"6'3""",278,SR,2019-12-30,
68,+2,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2019-12-30,
69,+2,Michael Pittman Jr.,USC,WRF,"6'4""",223,SR,2019-12-30,
70,+23,Mekhi Becton,Louisville,OT,"6'7""",355,JR,2019-12-30,
71,+13,Zack Moss,Utah,RBF,"5'10""",210,SR,2019-12-30,
72,--,Josh Jones,Houston,OT,"6'7""",310,SR,2019-12-30,
73,--,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,RJR,2019-12-30,
74,--,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2019-12-30,
75,--,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2019-12-30,
76,--,Tyler Huntley,Utah,QB,6'1'',205,SR,2019-12-30,
77,+1,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2019-12-30,
78,-15,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2019-12-30,
79,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2019-12-30,
80,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2019-12-30,
81,--,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2019-12-30,
82,--,Lucas Niang,TCU,OT,"6'7""",328,SR,2019-12-30,
83,+1,Jeff Gladney,TCU,CB,"5'10""",183,SR,2019-12-30,
84,+1,Ashtyn Davis,California,S,"6'1""",201,RSR,2019-12-30,
85,+1,K'Lavon Chaisson,LSU,OLB,"6'4""",238,RSO,2019-12-30,
86,+2,James Lynch,Baylor,DL5T,"6'4""",295,JR,2019-12-30,
87,+2,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2019-12-30,
88,+2,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2019-12-30,
89,+3,Zack Baun,Wisconsin,OLB,"6'3""",235,SR,2019-12-30,
90,+34,Nick Harris,Washington,OC,"6'1""",302,SR,2019-12-30,
91,+3,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2019-12-30,
92,+3,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2019-12-30,
93,+26,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2019-12-30,
94,+2,Richard LeCounte,Georgia,S,"5'11""",190,JR,2019-12-30,
95,+2,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2019-12-30,
96,+2,Netane Muti,Fresno State,OG,"6'3""",310,RSO,2019-12-30,
97,+2,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2019-12-30,
98,+1,Evan Weaver,California,ILB,"6'3""",245,SR,2019-12-30,
99,+1,Collin Johnson,Texas,WRF,"6'6""",220,SR,2019-12-30,
100,+1,Sam Ehlinger,Texas,QB,"6'3""",235,JR,2019-12-30,
101,+1,Shyheim Carter,Alabama,S,"5'11""",192,SR,2019-12-30,
102,NEW,Chazz Surratt,North Carolina,OLB,"6'3""",230,JR,2019-12-30,
103,+1,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2019-12-30,
104,-44,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2019-12-30,
105,--,Deommodore Lenoir,Oregon,CB,"5'11""",212,SR,2019-12-30,
106,--,Jaylen Twyman,Pitt,DL3T,"6'2""",290,RSO,2019-12-30,
107,--,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2019-12-30,
108,+1,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2019-12-30,
109,-53,Samuel Cosmi,Texas,OT,"6'5""",295,RSO,2019-12-30,
110,--,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,JR,2019-12-30,
111,NEW,Deonte Brown,Alabama,OG,"6'4""",338,JR,2019-12-30,
112,-1,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2019-12-30,
113,-1,Justin Jefferson,LSU,WRF,"6'2""",185,JR,2019-12-30,
114,-1,Donovan Peoples-Jones,Michigan,WRF,"6'2""",208,JR,2019-12-30,
115,-1,Anthony Hines,Texas A&M,OLB,"6'3""",226,RSO,2019-12-30,
116,-24,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2019-12-30,
117,-2,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2019-12-30,
118,-2,Brandon Jones,Texas,S,"6'0""",210,SR,2019-12-30,
119,-2,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2019-12-30,
120,-1,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2019-12-30,
121,-1,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2019-12-30,
122,-1,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2019-12-30,
123,--,Cam Akers,Florida State,RBF,"5'11""",210,JR,2019-12-30,
124,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2019-12-30,
125,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2019-12-30,
126,--,Kevin Jarvis,Michigan State,OG,"6'4""",317,JR,2019-12-30,
127,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2019-12-30,
128,--,Kylin Hill,Mississippi State,RBC,"5'11""",215,JR,2019-12-30,
129,+20,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2019-12-30,
130,-1,K'Von Wallace,Clemson,S,"5'11""",210,SR,2019-12-30,
131,-1,Tedarrell Slaton,Florida,DL1T,"6'5""",343,JR,2019-12-30,
132,-1,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2019-12-30,
133,+74,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2019-12-30,
134,-2,A.J. Dillon,Boston College,RBF,"6'0""",245,JR,2019-12-30,
135,-2,John Hightower,Boise State,WRF,"6'2""",184,SR,2019-12-30,
136,-2,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2019-12-30,
137,+8,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2019-12-30,
138,-3,Tylan Wallace,Oklahoma State,WRF,"6'0""",185,JR,2019-12-30,
139,-3,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2019-12-30,
140,-3,Jordan Love,Utah State,QB,"6'4""",225,JR,2019-12-30,
141,-84,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2019-12-30,
142,-4,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2019-12-30,
143,-4,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2019-12-30,
144,-4,Yasir Durant,Missouri,OT,"6'7""",330,SR,2019-12-30,
145,-4,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2019-12-30,
146,-4,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2019-12-30,
147,-4,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2019-12-30,
148,-4,Akeem Davis- Gaither,Appalachian State,OLB,"6'2""",210,SR,2019-12-30,
149,-3,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2019-12-30,
150,-3,Baron Browning,Ohio State,ILB,"6'3""",248,JR,2019-12-30,
151,+22,Matt Hennessy,Temple,OC,"6'4""",295,JR,2019-12-30,
152,-3,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2019-12-30,
153,-3,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2019-12-30,
154,-3,Glen Logan,LSU,DL5T,"6'4""",297,RJR,2019-12-30,
155,-3,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2019-12-30,
156,-3,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2019-12-30,
157,-3,Lavert Hill,Michigan,CB,"5'11""",181,SR,2019-12-30,
158,-52,Trey Smith,Tennessee,OG,"6'6""",337,JR,2019-12-30,
159,-4,Ben Cleveland,Georgia,OG,"6'6""",335,JR,2019-12-30,
160,-4,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2019-12-30,
161,-4,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2019-12-30,
162,+25,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,JR,2019-12-30,
163,-5,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2019-12-30,
164,-5,Richie Grant,UCF,S,"6'0""",194,RJR,2019-12-30,
165,-5,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2019-12-30,
166,-5,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2019-12-30,
167,-5,Lamical Perine,Florida,RBF,"5'11""",227,SR,2019-12-30,
168,-5,John Simpson,Clemson,OG,"6'4""",330,SR,2019-12-30,
169,+49,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,SR,2019-12-30,
170,-6,James Proche,SMU,WRS,"5'11""",190,RSR,2019-12-30,
171,+82,Kuony Deng,California,OLB,"6'6""",220,RJR,2019-12-30,
172,-7,Patrick Johnson,Tulane,EDGE,"6'3""",255,JR,2019-12-30,
173,-7,Nico Collins,Michigan,WRF,"6'4""",222,JR,2019-12-30,
174,-7,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2019-12-30,
175,-7,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2019-12-30,
176,-7,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2019-12-30,
177,-7,Denzel Mims,Baylor,WRF,"6'3""",197,SR,2019-12-30,
178,-7,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2019-12-30,
179,-6,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2019-12-30,
180,-6,Cory Durden,Florida State,DL3T,"6'5""",305,RSO,2019-12-30,
181,-6,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2019-12-30,
182,-6,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2019-12-30,
183,-6,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2019-12-30,
184,-6,Zack Shackelford,Texas,OC,"6'4""",305,SR,2019-12-30,
185,-6,Krys Barnes,UCLA,ILB,"6'1""",235,RJR,2019-12-30,
186,NEW,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2019-12-30,
187,-6,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2019-12-30,
188,-6,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2019-12-30,
189,-6,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2019-12-30,
190,-6,Damien Lewis,LSU,OG,"6'2""",335,SR,2019-12-30,
191,-6,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2019-12-30,
192,-4,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,JR,2019-12-30,
193,-4,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2019-12-30,
194,-4,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2019-12-30,
195,-4,Michael Warren II,Cincinnati,RBF,"5'11""",218,JR,2019-12-30,
196,-4,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,SR,2019-12-30,
197,-4,Jamie Newman,Wake Forest,QB,6'4'',230,RJR,2019-12-30,
198,-4,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2019-12-30,
199,NEW,Caleb Huntley,Ball State,RBC,"5'10""",226,JR,2019-12-30,
200,-5,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2019-12-30,
201,-5,John Molchon,Boise State,OG,"6'5""",322,RSR,2019-12-30,
202,-5,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2019-12-30,
203,-5,K.J. Hill,Ohio State,WRF,"6'0""",195,SR,2019-12-30,
204,-5,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2019-12-30,
205,-5,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2019-12-30,
206,-5,Cam Brown,Penn State,ILB,"6'5""",230,SR,2019-12-30,
207,-5,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2019-12-30,
208,-5,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2019-12-30,
209,-5,O'Rien Vance,Iowa State,OLB,"6'1""",231,RSO,2019-12-30,
210,-4,Terrell Burgess,Utah,S,"6'0""",194,SR,2019-12-30,
211,-4,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2019-12-30,
212,-4,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2019-12-30,
213,-4,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2019-12-30,
214,-4,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2019-12-30,
215,NEW,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2019-12-30,
216,-4,Shane Buechele,SMU,QB,6'1'',207,JR,2019-12-30,
217,NEW,Kamren Curl,Arkansas,S,"6'2""",198,JR,2019-12-30,
218,-4,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2019-12-30,
219,-4,Eno Benjamin,Arizona State,RBF,"5'10""",201,JR,2019-12-30,
220,-4,John Houston Jr.,USC,OLB,"6'3""",220,SR,2019-12-30,
221,-3,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2019-12-30,
222,-3,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2019-12-30,
223,-3,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2019-12-30,
224,-3,J.R. Reed,Georgia,S,"6'1""",199,SR,2019-12-30,
225,-3,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2019-12-30,
226,-3,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2019-12-30,
227,-3,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2019-12-30,
228,-3,Dante Olson,Montana,ILB,"6'3""",237,SR,2019-12-30,
229,-3,Mike Hampton,South Florida,CB,"6'1""",180,JR,2019-12-30,
230,-43,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2019-12-30,
231,-4,Kellen Mond,Texas A&M,QB,"6'2""",217,JR,2019-12-30,
232,-4,Chase Lucas,Arizona State,CB,"6'0""",175,RJR,2019-12-30,
233,-4,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2019-12-30,
234,-4,David Reese II,Florida,ILB,"6'1""",248,SR,2019-12-30,
235,-4,T.J. Brunson,South Carolina,ILB,"6'0""",230,SR,2019-12-30,
236,+134,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2019-12-30,
237,-5,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,SR,2019-12-30,
238,-5,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2019-12-30,
239,-5,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2019-12-30,
240,-5,K.J. Costello,Stanford,QB,"6'5""",215,JR,2019-12-30,
241,-5,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2019-12-30,
242,-5,T.J. Vasher,Texas Tech,WRF,"6'6""",190,JR,2019-12-30,
243,-5,Tomon Fox,North Carolina,ILB,"6'3""",260,JR,2019-12-30,
244,-5,Julian Blackmon,Utah,S,"6'1""",195,SR,2019-12-30,
245,-5,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2019-12-30,
246,-5,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2019-12-30,
247,-5,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,SR,2019-12-30,
248,-5,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2019-12-30,
249,-5,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2019-12-30,
250,NEW,Javon Leake,Maryland,RBF,"6'0""",206,JR,2019-12-30,
251,-6,Bryan Edwards,South Carolina,WRF,"6'3""",215,SR,2019-12-30,
252,-6,Braden Mann,Texas A&M,P,"5'11""",195,SR,2019-12-30,
253,-6,Benning Potoae,Washington,DL5T,"6'3""",285,SR,2019-12-30,
254,-6,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2019-12-30,
255,-6,Ty Chandler,Tennessee,RBC,"5'11""",201,JR,2019-12-30,
256,-6,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2019-12-30,
257,-5,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2019-12-30,
258,-5,Cale Garrett,Missouri,ILB,"6'3""",230,SR,2019-12-30,
259,-5,Marlon Tuipulotu,USC,DL3T,"6'3""",305,RSO,2019-12-30,
260,-5,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2019-12-30,
261,-5,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2019-12-30,
262,-5,T.J. Carter,Memphis,CB,"5'11""",180,JR,2019-12-30,
263,-5,Bryce Perkins,Virginia,QB,6'3'',215,SR,2019-12-30,
264,-5,Darius Anderson,TCU,RBF,"5'11""",212,SR,2019-12-30,
265,-5,Sean Pollard,Clemson,OC,"6'5""",320,SR,2019-12-30,
266,-5,John Lako,Akron,ILB,"6'2""",225,SR,2019-12-30,
267,-5,Paddy Fisher,Northwestern,ILB,"6'4""",241,JR,2019-12-30,
268,-5,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2019-12-30,
269,-5,Corey Bethley,TCU,DL3T,"6'2""",290,JR,2019-12-30,
270,-5,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,JR,2019-12-30,
271,-5,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2019-12-30,
272,NEW,Lynn Bowden Jr.,Kentucky,WRF,"6'1""",199,JR,2019-12-30,
273,-5,Myles Dorn,North Carolina,S,"6'1""",198,SR,2019-12-30,
274,-5,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2019-12-30,
275,-5,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2019-12-30,
276,+22,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2019-12-30,
277,-6,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2019-12-30,
278,-6,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2019-12-30,
279,-6,Quincy Roche,Temple,EDGE,"6'4""",235,RJR,2019-12-30,
280,-6,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2019-12-30,
281,-6,Joshua Kelley,UCLA,RBF,"5'11""",204,SR,2019-12-30,
282,-6,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2019-12-30,
283,-6,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2019-12-30,
284,-6,Daniel Bituli,Tennessee,ILB,"6'3""",244,SR,2019-12-30,
285,+119,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2019-12-30,
286,-7,Tre Walker,San Jose State,WRS,5'11'',180,JR,2019-12-30,
287,-7,De'Jon Harris,Arkansas,ILB,"6'0""",244,SR,2019-12-30,
288,-7,Shea Patterson,Michigan,QB,"6'2""",200,SR,2019-12-30,
289,-7,Jay Tufele,USC,DL3T,"6'3""",310,RSO,2019-12-30,
290,-7,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2019-12-30,
291,-7,John Penisini,Utah,DL3T,"6'2""",320,SR,2019-12-30,
292,-7,Jordon Scott,Oregon,DL1T,"6'1""",329,JR,2019-12-30,
293,-7,Tommy Townsend,Florida,P,"6'2""",183,RSR,2019-12-30,
294,-7,Damonte Coxie,Memphis,WRF,"6'3""",200,SR,2019-12-30,
295,-7,Thomas Graham Jr.,Oregon,CB,"5'11""",191,JR,2019-12-30,
296,-7,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,JR,2019-12-30,
297,-7,Deslin Alexandre,Pitt,DL5T,"6'4""",265,RSO,2019-12-30,
298,-7,Colin Schooler,Arizona,ILB,"6'0""",236,JR,2019-12-30,
299,-7,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2019-12-30,
300,-7,Kary Vincent Jr.,LSU,CB,"5'10""",182,JR,2019-12-30,
301,-7,Patrick Taylor Jr.,Memphis,RBF,"6'3""",227,SR,2019-12-30,
302,-7,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2019-12-30,
303,-7,Nate Stanley,Iowa,QB,"6'4""",243,SR,2019-12-30,
304,-7,Jahad Woods,Washington State,OLB,"6'0""",225,RJR,2019-12-30,
305,-6,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2019-12-30,
306,+83,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2019-12-30,
307,+150,Cole Van Lanen,Wisconsin,OT,"6'5""",312,RJR,2019-12-30,
308,-8,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2019-12-30,
309,-8,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2019-12-30,
310,-8,Reggie Corbin,Illinois,RBF,"5'10""",200,JR,2019-12-30,
311,+79,J.J. Taylor,Arizona,RBC,"5'6""",184,RJR,2019-12-30,
312,-9,Josh Metellus,Michigan,S,"5'11""",215,SR,2019-12-30,
313,-9,David Dowell,Michigan State,S,"6'1""",205,SR,2019-12-30,
314,-9,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2019-12-30,
315,-9,Jared Rice,Fresno State,TE,"6'5""",243,SR,2019-12-30,
316,-9,Jet Toner,Stanford,PK,"6'4""",201,SR,2019-12-30,
317,-9,Kendrick Rogers,Texas A&M,WRF,6'4'',204,JR,2019-12-30,
318,-9,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2019-12-30,
319,-9,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2019-12-30,
320,-9,Erroll Thompson,Mississippi State,ILB,"6'1""",250,JR,2019-12-30,
321,NEW,DeeJay Dallas,Miami (FL),RBF,"5'10""",214,JR,2019-12-30,
322,-9,Spencer Brown,UAB,FB,"6'0""",230,JR,2019-12-30,
323,-9,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2019-12-30,
324,-9,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2019-12-30,
325,-9,Troy Pride Jr.,Notre Dame,CB,"5'11""",192,SR,2019-12-30,
326,-9,Shaq Smith,Maryland,ILB,"6'2""",250,RJR,2019-12-30,
327,-9,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2019-12-30,
328,-9,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2019-12-30,
329,-9,Tra Minter,South Alabama,RBC,"5'9""",200,JR,2019-12-30,
