Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
96,--,Harrison Bryant,Florida Atlantic,TE,"6'5""",243,SR,2020-04-20,
97,--,Jonah Jackson,Ohio State,OG,"6'4""",306,SR,2020-04-20,
98,--,Clyde Edwards-Helaire,LSU,RB,"5'7""",207,JR,2020-04-20,
99,--,Jason Strowbridge,North Carolina,DL5T,"6'4""",275,SR,2020-04-20,
100,--,Tyler Biadasz,Wisconsin,OC,"6'4""",314,SR,2020-04-20,
101,--,Akeem Davis-Gaither,Appalachian State,OLB,"6'1""",224,SR,2020-04-20,
102,--,Logan Stenberg,Kentucky,OG,"6'6""",317,RSR,2020-04-20,
103,--,Antonio Gandy-Golden,Liberty,WR,"6'4""",216,SR,2020-04-20,
104,--,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-04-20,
105,--,Matt Hennessy,Temple,OC,"6'4""",307,JR,2020-04-20,
106,--,Nick Harris,Washington,OC,"6'1""",302,SR,2020-04-20,
107,--,Devin Duvernay,Texas,WRS,5'10',200,SR,2020-04-20,
108,--,Prince Tega Wanogho,Auburn,OT,"6'5""",308,SR,2020-04-20,
109,--,Jacob Phillips,LSU,ILB,"6'3""",229,JR,2020-04-20,
110,--,Hakeem Adeniji,Kansas,OT,"6'4""",302,SR,2020-04-20,
111,--,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-04-20,
112,--,Logan Wilson,Wyoming,ILB,"6'2""",241,RSR,2020-04-20,
113,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-04-20,
114,--,K'Von Wallace,Clemson,S,"5'11""",206,SR,2020-04-20,
115,--,Gabriel Davis,UCF,WR,6'3'',212,JR,2020-04-20,
116,--,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-04-20,
117,--,Alton Robinson,Syracuse,EDGE,"6'3""",264,SR,2020-04-20,
118,--,A.J. Dillon,Boston College,RB,"6'0""",247,JR,2020-04-20,
119,--,Larrell Murchison,NC State,DL5T,"6'2""",297,RSR,2020-04-20,
120,--,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-04-20,
121,--,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-04-20,
122,--,Anfernee Jennings,Alabama,OLB,"6'2""",256,RSR,2020-04-20,
123,--,Alex Highsmith,Charlotte,EDGE,"6'3""",248,RSR,2020-04-20,
124,--,Cam Brown,Penn State,ILB,"6'5""",233,SR,2020-04-20,
125,--,Rashard Lawrence,LSU,DL1T,"6'2""",308,SR,2020-04-20,
126,--,Donovan Peoples-Jones,Michigan,WR,"6'2""",212,JR,2020-04-20,
127,--,Adam Trautman,Dayton,TE,"6'5""",255,RSR,2020-04-20,
128,--,Calvin Throckmorton,Oregon,OT,"6'5""",317,SR,2020-04-20,
129,--,John Simpson,Clemson,OG,"6'4""",321,SR,2020-04-20,
130,--,Joshua Kelley,UCLA,RBC,"5'11""",212,SR,2020-04-20,
131,--,Jake Hanson,Oregon,OC,"6'4""",303,SR,2020-04-20,
132,--,Solomon Kindley,Georgia,OG,"6'3""",337,JR,2020-04-20,
133,--,Trey Adams,Washington,OT,"6'8""",318,SR,2020-04-20,
134,--,Carlos Davis,Nebraska,DL3T,"6'2""",313,SR,2020-04-20,
135,--,Kenny Robinson Jr.,West Virginia,S,"6'2""",198,XFL,2020-04-20,
136,--,Brycen Hopkins,Purdue,TE,"6'4""",245,RSR,2020-04-20,
137,--,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-04-20,
138,--,Khaleke Hudson,Michigan,OLB,"5'11""",224,SR,2020-04-20,
139,--,Ke'Shawn Vaughn,Vanderbilt,RB,"5'10""",214,SR,2020-04-20,
140,--,Albert Okwuegbunam,Missouri,TE,"6'5""",258,RJR,2020-04-20,
141,--,Markus Bailey,Purdue,ILB,"6'0""",235,RSR,2020-04-20,
142,--,Jack Driscoll,Auburn,OT,"6'5""",306,SR,2020-04-20,
143,--,Van Jefferson,Florida,WR,"6'2""",197,SR,2020-04-20,
144,--,Ben Bredeson,Michigan,OG,"6'5""",315,SR,2020-04-20,
145,--,Collin Johnson,Texas,WR,6'1'',206,SR,2020-04-20,
146,--,James Proche,SMU,WRS,"5'11""",201,RSR,2020-04-20,
147,--,Khalil Davis,Nebraska,DL3T,"6'1""",308,SR,2020-04-20,
148,--,Brandon Jones,Texas,S,"5'11""",198,SR,2020-04-20,
149,--,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-04-20,
150,--,Darryl Williams,Mississippi State,OC,"6'2""",304,SR,2020-04-20,
151,--,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-04-20,
152,--,Lamical Perine,Florida,RB,"5'11""",218,SR,2020-04-20,
153,--,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-04-20,
154,--,Darrynton Evans,Appalachian State,RBC,"5'10""",203,SR,2020-04-20,
155,--,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-04-20,
156,--,Yasir Durant,Missouri,OT,"6'6""",331,SR,2020-04-20,
157,--,Shaun Bradley,Temple,OLB,"6'1""",235,SR,2020-04-20,
158,--,Dalton Keene,Virginia Tech,TE,"6'4""",253,JR,2020-04-20,
159,--,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-04-20,
160,--,Robert Windsor,Penn State,DL3T,"6'4""",290,SR,2020-04-20,
161,--,Isaiah Hodgins,Oregon State,WR,"6'4""",209,JR,2020-04-20,
162,--,Terence Steele,Texas Tech,OT,"6'6""",312,SR,2020-04-20,
163,--,Raequan Williams,Michigan State,DL3T,"6'4""",308,SR,2020-04-20,
164,--,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-04-20,
165,--,John Hightower,Boise State,WR,"6'2""",184,SR,2020-04-20,
166,--,Jon Runyan,Michigan,OG,"6'4""",306,RSR,2020-04-20,
167,--,Joe Bachie,Michigan State,ILB,"6'1""",230,SR,2020-04-20,
168,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",268,SR,2020-04-20,
169,--,Quartney Davis,Texas A&M,WR,6'2'',200,JR,2020-04-20,
170,--,Chapelle Russell,Temple,OLB,"6'2""",236,SR,2020-04-20,
171,--,Justin Strnad,Wake Forest,OLB,"6'3""",238,RSR,2020-04-20,
172,--,Keith Ismael,San Diego State,OC,"6'3""",309,JR,2020-04-20,
173,--,Anthony McFarland Jr.,Maryland,RBC,"5'8""",208,JR,2020-04-20,
174,--,Mykal Walker,Fresno State,ILB,"6'3""",230,SR,2020-04-20,
175,--,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-04-20,
176,--,Benito Jones,Ole Miss,DL1T,"6'1""",316,SR,2020-04-20,
177,--,John Molchon,Boise State,OG,"6'5""",309,RSR,2020-04-20,
178,--,Cheyenne O'Grady,Arkansas,TE,"6'4""",253,SR,2020-04-20,
179,--,Salvon Ahmed,Washington,RBC,"5'11""",195,RJR,2020-04-20,
180,--,Evan Weaver,California,ILB,"6'2""",237,SR,2020-04-20,
181,--,Javon Leake,Maryland,RB,"6'0""",206,JR,2020-04-20,
182,--,Nick Coe,Auburn,DL5T,"6'5""",280,JR,2020-04-20,
183,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-04-20,
184,--,Lucas Niang,TCU,OT,"6'6""",315,SR,2020-04-20,
185,--,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-04-20,
186,--,Shaquille Quarterman,Miami (FL),ILB,"6'0""",234,SR,2020-04-20,
187,--,Antonio Gibson,Memphis,WR,6'2'',221,SR,2020-04-20,
188,--,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-04-20,
189,--,Kenny Willekes,Michigan State,EDGE,"6'3""",264,SR,2020-04-20,
190,--,Malcolm Roach,Texas,DL5T,"6'2""",297,SR,2020-04-20,
191,--,Shyheim Carter,Alabama,CB,"5'10""",194,SR,2020-04-20,
192,--,Alex Taylor,South Carolina State,OT,"6'8""",308,RSR,2020-04-20,
193,--,Eno Benjamin,Arizona State,RB,"5'9""",201,JR,2020-04-20,
194,--,Jordan Mack,Virginia,OLB,"6'3""",241,SR,2020-04-20,
195,--,JaMycal Hasty,Baylor,RBC,"5'8""",205,RSR,2020-04-20,
196,--,James Robinson,Illinois State,RB,"5'10""",220,JR,2020-04-20,
197,--,Levante Bellamy,Western Michigan,RBC,"5'9""",192,SR,2020-04-20,
198,--,Scoota Harris,Arkansas,ILB,"6'0""",234,SR,2020-04-20,
199,--,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-04-20,
200,--,Darius Anderson,TCU,RB,"5'10""",212,SR,2020-04-20,
201,--,Casey Toohill,Stanford,EDGE,"6'4""",250,SR,2020-04-20,
202,--,Aaron Fuller,Washington,WRS,"5'11""",188,SR,2020-04-20,
203,--,Francis Bernard,Utah State,ILB,"6'0""",234,RSR,2020-04-20,
204,--,Justin Herron,Wake Forest,OG,"6'4""",308,SR,2020-04-20,
205,--,Broderick Washington Jr.,Texas Tech,DL3T,"6'2""",305,SR,2020-04-20,
206,--,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-04-20,
207,--,Carter Coughlin,Minnesota,EDGE,"6'3""",236,SR,2020-04-20,
208,--,Azur Kamara,Kansas,ILB,"6'3""",245,SR,2020-04-20,
209,--,Charlie Heck,North Carolina,OT,"6'8""",311,RSR,2020-04-20,
210,--,Josiah Deguara,Cincinnati,TE,"6'2""",242,SR,2020-04-20,
211,--,J.J. Taylor,Arizona,RBC,"5'6""",185,SR,2020-04-20,
212,--,Joe Reed,Virginia,WR,6'1'',215,SR,2020-04-20,
213,--,John Reid,Penn State,CB,"5'11""",184,SR,2020-04-20,
214,--,Michael Ojemudia,Iowa,S,"6'1""",199,JR,2020-04-20,
215,--,Jonathan Garvin,Miami (FL),EDGE,"6'4""",263,RSR,2020-04-20,
216,--,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,SR,2020-04-20,
217,--,Dane Jackson,Pitt,CB,"6'0""",190,JR,2020-04-20,
218,--,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-04-20,
219,--,Lynn Bowden Jr.,Kentucky,WR,6'1'',199,SR,2020-04-20,
220,--,Michael Divinity Jr.,LSU,OLB,"6'2""",242,JR,2020-04-20,
221,--,David Woodward,Utah State,ILB,"6'2""",230,SR,2020-04-20,
222,--,Sterling Hofrichter,Syracuse,P,"5'9""",199,RSR,2020-04-20,
223,--,James Smith-Williams,NC State,EDGE,"6'4""",265,SR,2020-04-20,
224,--,Steven Montez,Colorado,QB,"6'5""",230,RJR,2020-04-20,
225,--,Oluwole Betiku,Illinois,EDGE,"6'3""",240,SR,2020-04-20,
226,--,Rodney Clemons,SMU,S,"5'11""",205,SR,2020-04-20,
227,--,Michael Onwenu,Michigan,OG,"6'3""",344,SR,2020-04-20,
228,--,Sean Pollard,Clemson,OC,"6'5""",320,JR,2020-04-20,
229,--,Harrison Hand,Temple,S,"6'0""",192,SR,2020-04-20,
230,--,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-04-20,
231,--,Essang Bassey,Wake Forest,CB,"5'10""",190,JR,2020-04-20,
232,--,Quintez Cephus,Wisconsin,WR,6'1'',207,SR,2020-04-20,
233,--,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-04-20,
234,--,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-04-20,
235,--,Cordel Iwuagwu,TCU,OG,"6'3""",309,SR,2020-04-20,
236,--,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-04-20,
237,--,Jauan Jennings,Tennessee,WR,6'3'',204,JR,2020-04-20,
238,--,DeeJay Dallas,Miami (FL),RB,"5'9""",215,SR,2020-04-20,
239,--,James Morgan,Florida International,QB,6'4'',213,JR,2020-04-20,
240,--,Reggie Corbin,Illinois,RB,"5'9""",200,SR,2020-04-20,
241,--,Michael Pinckney,Miami (FL),OLB,"5'11""",235,SR,2020-04-20,
242,--,Benning Potoa'e,Washington,DL3T,"6'3""",290,JR,2020-04-20,
243,--,Quez Watkins,Southern Miss,WR,6'2'',190,SR,2020-04-20,
244,--,LaDarius Hamilton,North Texas,EDGE,"6'2""",262,JR,2020-04-20,
245,--,Michael Warren II,Cincinnati,RB,"5'10""",222,SR,2020-04-20,
246,--,Raymond Calais,Louisiana-Lafayette,RBC,"5'8""",180,RSR,2020-04-20,
247,--,Jacob Breeland,Oregon,TE,"6'5""",252,JR,2020-04-20,
248,--,Trystan Colon-Castillo,Missouri,OC,"6'3""",313,SR,2020-04-20,
249,--,Austin Edwards,Ferris State,DL5T,"6'4""",275,JR,2020-04-20,
250,--,Saahdiq Charles,LSU,OT,"6'4""",321,RSR,2020-04-20,
251,--,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-04-20,
252,--,Jashon Cornell,Ohio State,DL5T,"6'3""",280,SR,2020-04-20,
253,--,Gerold Bright,Utah State,RBC,"5'9""",190,SR,2020-04-20,
254,--,Bravvion Roy,Baylor,DL1T,6'1,330,RSR,2020-04-20,
255,--,Brendon Hayes,UCF,DL5T,"6'3""",293,SR,2020-04-20,
256,--,Tavien Feaster,South Carolina,RBC,"5'10""",220,SR,2020-04-20,
257,--,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-04-20,
258,--,Kamal Martin,Minnesota,ILB,"6'3""",240,SR,2020-04-20,
259,--,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-04-20,
260,--,Stephen Sullivan,LSU,TE,"6'6""",242,SR,2020-04-20,
261,--,Austin Mack,Ohio State,WR,6'1'',215,RSR,2020-04-20,
262,--,Darrion Daniels,Nebraska,DL1T,"6'3""",311,SR,2020-04-20,
263,--,Jessie Lemonier,Liberty,EDGE,"6'3""",240,JR,2020-04-20,
264,--,Colby Parkinson,Stanford,TE,"6'6""",240,SR,2020-04-20,
265,--,Derrek Tuszka,North Dakota State,EDGE,"6'5""",246,SR,2020-04-20,
266,--,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-04-20,
267,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-04-20,
268,--,Benny LeMay,Charlotte,RB,"5'8""",215,JR,2020-04-20,
269,--,Javelin Guidry,Utah,CB,"5'9""",193,JR,2020-04-20,
270,--,Geno Stone,Iowa,S,"5'10""",210,SR,2020-04-20,
271,--,Qaadir Sheppard,Ole Miss,EDGE,"6'3""",252,SR,2020-04-20,
272,--,Kalija Lipscomb,Vanderbilt,WR,"6'1""",200,SR,2020-04-20,
273,--,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-04-20,
274,--,Josiah Coatney,Ole Miss,DL3T,"6'3""",308,SR,2020-04-20,
275,--,Kendall Coleman,Syracuse,EDGE,"6'3""",257,SR,2020-04-20,
276,--,Adam Shuler,Florida,DL5T,"6'4""",275,SR,2020-04-20,
277,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-04-20,
278,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-04-20,
279,--,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-04-20,
280,--,Trevon Hill,Miami (FL),EDGE,"6'3""",248,SR,2020-04-20,
281,--,Tipa Galeai,Utah State,EDGE,"6'5""",235,SR,2020-04-20,
282,--,Tyre Phillips,Mississippi State,OT,"6'5""",331,SR,2020-04-20,
283,--,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-04-20,
284,--,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-04-20,
285,--,L'Jarius Sneed,Louisiana Tech,CB,"6'0""",189,SR,2020-04-20,
286,--,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-04-20,
287,--,Tyler Clark,Georgia,DL1T,"6'4""",300,JR,2020-04-20,
288,--,Kendrick Rogers,Texas A&M,WR,6'4'',204,SR,2020-04-20,
289,--,Scottie Phillips,Ole Miss,RBC,"5'8""",211,SR,2020-04-20,
290,--,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-04-20,
291,--,Cohl Cabral,Arizona State,OC,"6'5""",300,JR,2020-04-20,
292,--,Josiah Scott,Michigan State,CB,"5'10""",168,SR,2020-04-20,
293,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-04-20,
294,--,Daniel Thomas,Auburn,S,"5'10""",215,SR,2020-04-20,
295,--,Eli Hanback,Virginia,DL3T,"6'4""",300,SR,2020-04-20,
296,--,Trevon McSwain,Duke,DL3T,"6'6""",285,SR,2020-04-20,
297,--,Rico Dowdle,South Carolina,RB,"6'0""",210,SR,2020-04-20,
298,--,Daniel Bituli,Tennessee,ILB,"6'2""",246,RJR,2020-04-20,
299,--,Thaddeus Moss,LSU,TE,"6'3""",249,RSR,2020-04-20,
300,--,George Lea,Arizona State,DL5T,"6'3""",275,SR,2020-04-20,
301,--,Kevin Dotson,Louisiana-Lafayette,OG,"6'4""",321,RSR,2020-04-20,
302,--,Cale Garrett,Missouri,ILB,"6'2""",234,SR,2020-04-20,
303,--,Jared Hilbers,Washington,OT,"6'7""",305,SR,2020-04-20,
304,--,Xavier Jones,SMU,RBC,"5'10""",208,SR,2020-04-20,
305,--,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-04-20,
306,--,Eric Lee Jr.,Nebraska,S,"6'0""",215,JR,2020-04-20,
307,--,Jeff Thomas,Miami (FL),WRS,5'10'',180,SR,2020-04-20,
308,--,Kevin Davidson,Princeton,QB,6'4'',225,SR,2020-04-20,
309,--,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-04-20,
310,--,Danny Pinter,Ball State,OG,"6'4""",306,RJR,2020-04-20,
311,--,Michael Turk,Arizona State,P,"6'1""",228,SR,2020-04-20,
312,--,Binjimen Victor,Ohio State,WR,"6'4""",195,SR,2020-04-20,
313,--,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-04-20,
314,--,Thakarius Keyes,Tulane,CB,"6'1""",195,SR,2020-04-20,
315,--,John Penisini,Utah,DL1T,"6'1""",318,SR,2020-04-20,
316,--,Charlie Taumoepeau,Oregon State,TE,"6'3""",240,RSR,2020-04-20,
317,--,Kelton Moore,Nevada,FB,"5'11""",225,SR,2020-04-20,
318,--,Jordan Fehr,Appalachian State,ILB,"6'3""",230,SR,2020-04-20,
319,--,Joseph Charlton,South Carolina,P,"6'5""",190,RJR,2020-04-20,
320,--,Devin Asiasi,UCLA,TE,"6'3""",260,SR,2020-04-20,
321,--,Patrick Taylor Jr.,Memphis,RB,"6'2""",223,SR,2020-04-20,
322,--,Calvin Taylor Jr.,Kentucky,DL5T,"6'9""",310,SR,2020-04-20,
323,--,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-04-20,
324,--,Nigel Warrior,Tennessee,S,"6'0""",190,RJR,2020-04-20,
325,--,Sewo Olonilua,TCU,RB,"6'2""",231,SR,2020-04-20,
326,--,Tremayne Anchrum,Clemson,OG,"6'2""",314,SR,2020-04-20,
327,--,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-04-20,
328,--,Breiden Fehoko,LSU,DL5T,"6'4""",291,RSR,2020-04-20,
329,--,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,SR,2020-04-20,
330,--,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-04-20,
331,--,Cam Gill,Wagner,OLB,"6'3""",240,JR,2020-04-20,
332,--,Tony Jones Jr.,Notre Dame,RB,"5'11""",224,SR,2020-04-20,
333,--,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-04-20,
334,--,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-04-20,
335,--,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-04-20,
336,--,DeMarkus Acy,Missouri,CB,"6'2""",195,RSR,2020-04-20,
337,--,Christian Rector,USC,DL5T,"6'4""",275,SR,2020-04-20,
338,--,Scott Frantz,Kansas State,OT,"6'5""",303,RJR,2020-04-20,
