Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
59,-2,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2020-01-18,Eligible
60,-15,Malik Harrison,Ohio State,ILB,"6'3""",245,SR,2020-01-18,Eligible
61,+88,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2020-01-18,Eligible
62,-6,Jacob Eason,Washington,QB,"6'6""",228,JR,2020-01-18,Declared
63,+25,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2020-01-18,Eligible
64,-21,Julian Okwara,Notre Dame,EDGE,"6'5""",241,SR,2020-01-18,Eligible
65,+13,Lucas Niang,TCU,OT,"6'7""",328,SR,2020-01-18,Eligible
66,+19,Zack Baun,Wisconsin,OLB,"6'3""",235,SR,2020-01-18,Eligible
67,+7,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2020-01-18,Eligible
68,+23,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2020-01-18,Declared
69,-8,Marlon Davidson,Auburn,DL5T,"6'3""",278,SR,2020-01-18,Eligible
70,+9,Jeff Gladney,TCU,CB,"5'10""",183,SR,2020-01-18,Eligible
71,+25,Collin Johnson,Texas,WRF,"6'6""",220,SR,2020-01-18,Eligible
72,+16,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2020-01-18,Declared
73,-1,Tyler Huntley,Utah,QB,6'1'',205,SR,2020-01-18,Eligible
74,+37,Donovan Peoples-Jones,Michigan,WRF,"6'2""",208,JR,2020-01-18,Declared
75,+14,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-01-18,Eligible
76,+51,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-01-18,Eligible
77,+44,Cam Akers,Florida State,RBF,"5'11""",210,JR,2020-01-18,Declared
78,+27,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2020-01-18,Eligible
79,+1,Ashtyn Davis,California,S,"6'1""",201,RSR,2020-01-18,Eligible
80,+11,Netane Muti,Fresno State,OG,"6'3""",310,RSO,2020-01-18,Declared
81,+16,Shyheim Carter,Alabama,S,"5'11""",192,SR,2020-01-18,Eligible
82,+23,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,RSO,2020-01-18,Declared
83,-14,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2020-01-18,Declared
84,+29,Brandon Jones,Texas,S,"6'0""",210,SR,2020-01-18,Eligible
85,-5,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-01-18,Eligible
86,+12,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2020-01-18,Eligible
87,-29,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2020-01-18,Eligible
88,+30,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-01-18,Eligible
89,+104,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,SR,2020-01-18,Eligible
90,-1,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-01-18,Declared
91,+66,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-01-18,Eligible
92,+48,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-01-18,Eligible
93,-28,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-01-18,Eligible
94,+77,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-01-18,Eligible
95,+9,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2020-01-18,Eligible
96,+3,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-01-18,Eligible
97,-19,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2020-01-18,Eligible
98,-11,Evan Weaver,California,ILB,"6'3""",245,SR,2020-01-18,Eligible
99,+87,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-01-18,Eligible
100,+80,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-01-18,Declared
101,+95,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-01-18,Eligible
102,+41,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-01-18,Eligible
103,+23,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-01-18,Eligible
104,+28,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-01-18,Eligible
105,+14,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-01-18,Eligible
106,-38,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-01-18,Eligible
107,+9,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-01-18,Eligible
108,+26,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-01-18,Eligible
109,-52,Zack Moss,Utah,RBF,"5'10""",210,SR,2020-01-18,Eligible
110,+282,Hunter Bryant,Washington,TE,"6'2""",241,JR,2020-01-18,Declared
111,NEW,Cole Kmet,Notre Dame,TE,6'6',255,JR,2020-01-18,Declared
112,+18,Jordan Love,Utah State,QB,"6'4""",225,JR,2020-01-18,Declared
113,+4,Kylin Hill,Mississippi State,RBC,"5'11""",215,JR,2020-01-18,Declared
114,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-01-18,Eligible
115,+36,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,JR,2020-01-18,Declared
116,-51,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-01-18,Eligible
117,-74,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2020-01-18,Eligible
118,+7,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-01-18,Eligible
119,+4,John Hightower,Boise State,WRF,"6'2""",184,SR,2020-01-18,Eligible
120,-31,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-01-18,Eligible
121,+21,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-01-18,Eligible
122,+17,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2020-01-18,Eligible
123,+69,K.J. Hill,Ohio State,WRF,"6'0""",195,SR,2020-01-18,Eligible
125,+3,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2020-01-18,Declared
126,+28,Lamical Perine,Florida,RBF,"5'11""",227,SR,2020-01-18,Eligible
127,+5,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-01-18,Eligible
128,-67,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-01-18,Eligible
129,-22,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-01-18,Declared
130,+17,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2020-01-18,Eligible
131,+94,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,SR,2020-01-18,Eligible
132,+12,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-01-18,Eligible
133,+333,Michael Ojemudia,Iowa,CB,"6'1""",199,SR,2020-01-18,Eligible
134,+29,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-01-18,Eligible
135,+18,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-01-18,Declared
136,+59,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-01-18,Eligible
137,+28,Denzel Mims,Baylor,WRF,"6'3""",197,SR,2020-01-18,Eligible
138,+24,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-01-18,Eligible
139,NEW,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-01-18,Eligible
140,-34,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-01-18,Eligible
141,+116,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-01-18,Eligible
142,-22,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-01-18,Eligible
143,+53,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-01-18,Eligible
144,+11,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,SR,2020-01-18,Eligible
145,+9,John Simpson,Clemson,OG,"6'4""",330,SR,2020-01-18,Eligible
146,-83,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-01-18,Eligible
147,+43,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-01-18,Eligible
148,-11,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-01-18,Declared
149,+25,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-01-18,Eligible
150,+21,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-01-18,Eligible
151,-48,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-01-18,Eligible
152,-32,A.J. Dillon,Boston College,RBF,"6'0""",245,JR,2020-01-18,Declared
153,+3,James Proche,SMU,WRS,"5'11""",190,RSR,2020-01-18,Eligible
154,+51,Eno Benjamin,Arizona State,RBF,"5'10""",201,JR,2020-01-18,Declared
155,+21,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-01-18,Eligible
156,+15,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-01-18,Declared
157,+136,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-01-18,Declared
158,+149,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-01-18,Eligible
159,+130,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-01-18,Eligible
160,+30,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-01-18,Eligible
161,+11,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-01-18,Eligible
162,+31,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-01-18,Eligible
163,+18,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-01-18,Declared
164,+127,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-01-18,Eligible
165,+93,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-01-18,Eligible
166,+113,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,JR,2020-01-18,Declared
167,-73,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-01-18,Eligible
168,+2,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-01-18,Eligible
169,+26,Alohi Gilman,Notre Dame,S,"5'11""",201,JR,2020-01-18,Declared
170,-7,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2020-01-18,Declared
171,+25,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-01-18,Declared
172,+35,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-01-18,Eligible
173,-13,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-01-18,Eligible
174,+26,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-01-18,Eligible
175,-79,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-01-18,Declared
176,+55,Bryan Edwards,South Carolina,WRF,"6'3""",215,SR,2020-01-18,Eligible
177,NEW,Ben Bartch,St. John's,OT,"6'6""",305,SR,2020-01-18,Eligible
178,+25,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-01-18,Eligible
179,-36,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-01-18,Eligible
180,+1,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-01-18,Eligible
181,+55,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-01-18,Eligible
182,NEW,Geno Stone,Iowa,S,"5'10""",210,JR,2020-01-18,Declared
183,+248,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-01-18,Eligible
184,+17,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-01-18,Eligible
185,+38,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-01-18,Eligible
186,NEW,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-01-18,Eligible
187,+41,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-01-18,Eligible
188,+102,Quintez Cephus,Wisconsin,WRF,"6'1""",207,JR,2020-01-18,Declared
189,+9,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-01-18,Eligible
190,+148,Gabriel Davis,UCF,WRF,6'3'',212,JR,2020-01-18,Declared
191,-16,Michael Warren II,Cincinnati,RBF,"5'11""",218,JR,2020-01-18,Declared
192,NEW,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-01-18,Declared
193,+32,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-01-18,Eligible
194,+86,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-01-18,Eligible
195,-77,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-01-18,Eligible
196,+73,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-01-18,Eligible
197,+131,Chase Claypool,Notre Dame,WRF,"6'4""",227,SR,2020-01-18,Eligible
198,+14,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-01-18,Declared
199,+34,Benning Potoae,Washington,DL5T,"6'3""",285,SR,2020-01-18,Eligible
200,+19,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-01-18,Eligible
201,-78,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-01-18,Eligible
202,-24,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-01-18,Eligible
203,+50,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-01-18,Eligible
204,+66,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-01-18,Eligible
205,-16,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-01-18,Eligible
206,+33,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-01-18,Eligible
207,+74,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-01-18,Eligible
208,+87,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-01-18,Eligible
209,+177,Darrynton Evans,Appalachian State,RBC,"5'11""",190,JR,2020-01-18,Declared
210,+3,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-01-18,Declared
211,+39,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-01-18,Eligible
212,+106,Patrick Queen,LSU,ILB,"6'2""",232,JR,2020-01-18,Declared
213,NEW,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-01-18,Declared
214,+47,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-01-18,Eligible
215,+205,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-01-18,Eligible
216,+76,Kendrick Rogers,Texas A&M,WRF,6'4'',204,JR,2020-01-18,Declared
217,+23,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-01-18,Eligible
218,-8,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-01-18,Eligible
219,+34,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-01-18,Eligible
220,+128,Kalija Lipscomb,Vanderbilt,WRF,"6'1""",200,SR,2020-01-18,Eligible
221,+2,Javon Leake,Maryland,RBF,"6'0""",205,JR,2020-01-18,Declared
222,NEW,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-01-18,Eligible
223,-137,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-01-18,Eligible
224,NEW,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-01-18,Declared
225,+196,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-01-18,Eligible
226,+57,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-01-18,Eligible
227,-101,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-01-18,Eligible
228,+91,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-01-18,Eligible
229,-78,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-01-18,Eligible
230,+20,Joshua Kelley,UCLA,RBF,"5'11""",204,SR,2020-01-18,Eligible
231,-82,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-01-18,Declared
232,+144,Connor Slomka,Army,FB,"6'0""",240,SR,2020-01-18,Eligible
233,-37,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-01-18,Declared
234,+42,Reggie Corbin,Illinois,RBF,"5'10""",200,SR,2020-01-18,Eligible
235,-18,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-01-18,Eligible
236,-10,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-01-18,Eligible
237,-8,Darius Anderson,TCU,RBF,"5'11""",212,SR,2020-01-18,Eligible
238,+206,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-01-18,Eligible
239,-26,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-01-18,Eligible
240,-60,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-01-18,Declared
241,+25,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-01-18,Eligible
242,+57,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-01-18,Eligible
243,+62,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-01-18,Declared
244,-11,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-01-18,Eligible
245,-79,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-01-18,Eligible
246,+117,Joe Reed,Virginia,WRF,6'1'',215,SR,2020-01-18,Eligible
247,+53,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-01-18,Eligible
248,+45,Rodney Smith,Minnesota,RBF,"5'11""",210,SR,2020-01-18,Eligible
249,-67,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2020-01-18,Eligible
250,-71,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-01-18,Eligible
251,-9,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-01-18,Eligible
252,+99,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-01-18,Eligible
253,+35,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-01-18,Eligible
254,+87,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-01-18,Declared
255,-23,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-01-18,Eligible
256,-43,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-01-18,Declared
257,+130,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-01-18,Eligible
258,+193,Tony Jones Jr.,Notre Dame,RBF,"5'11""",227,JR,2020-01-18,Declared
259,+115,Van Jefferson,Florida,WRF,"6'2""",197,SR,2020-01-18,Eligible
260,NEW,Jack Freudenthal,Wake Forest,TE,"6'3""",235,SR,2020-01-18,Eligible
261,+65,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-01-18,Eligible
262,+80,Darius Bradwell,Tulane,FB,"6'1""",230,SR,2020-01-18,Eligible
263,-36,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,SR,2020-01-18,Eligible
264,+78,Benny LeMay,Charlotte,RBF,"6'0""",218,SR,2020-01-18,Eligible
265,+29,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-01-18,Eligible
266,NEW,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-01-18,Eligible
267,+52,Xavier Jones,SMU,RBC,"5'11""",208,SR,2020-01-18,Eligible
268,+14,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2020-01-18,Eligible
269,+2,Jared Rice,Fresno State,TE,"6'5""",243,SR,2020-01-18,Eligible
270,+103,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-01-18,Eligible
271,+7,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-01-18,Eligible
272,--,Jet Toner,Stanford,PK,"6'4""",201,SR,2020-01-18,Eligible
273,-84,David Reese II,Florida,ILB,"6'1""",248,SR,2020-01-18,Eligible
274,+72,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-01-18,Declared
275,+68,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-01-18,Eligible
276,-43,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2020-01-18,Eligible
277,-31,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2020-01-18,Eligible
278,-42,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2020-01-18,Eligible
279,+99,Marquez Callaway,Tennessee,WRF,"6'2""",200,SR,2020-01-18,Eligible
280,NEW,Cheyenne O'Grady,Arkansas,TE,"6'4""",256,SR,2020-01-18,Eligible
281,-23,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-01-18,Eligible
282,+71,George Lea,Arizona State,DL5T,"6'3""",275,RSR,2020-01-18,Eligible
283,NEW,Kelton Moore,Nevada,FB,"5'11""",225,RSR,2020-01-18,Eligible
284,+96,Mitchell Wilcox,South Florida,TE,"6'5""",245,SR,2020-01-18,Eligible
285,+74,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,RSR,2020-01-18,Eligible
286,+25,Jon Runyan,Michigan,OT,"6'5""",310,RSR,2020-01-18,Eligible
287,+86,Steven Montez,Colorado,QB,"6'5""",230,SR,2020-01-18,Eligible
288,+24,Cesar Ruiz,Michigan,OC,"6'4""",319,JR,2020-01-18,Declared
289,-46,John Penisini,Utah,DL3T,"6'2""",320,SR,2020-01-18,Eligible
290,NEW,Logan Justus,Indiana,PK,"5'11""",182,SR,2020-01-18,Eligible
291,NEW,Alex Taylor,South Carolina State,OT,"6'9""",305,RSR,2020-01-18,Eligible
292,-4,Cedric Byrd II,Hawaii,WRS,"5'9""",175,SR,2020-01-18,Eligible
293,-150,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2020-01-18,Eligible
294,NEW,DeeJay Dallas,Miami (FL),RBF,"5'10""",214,JR,2020-01-18,Declared
295,-30,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2020-01-18,Declared
296,-30,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2020-01-18,Eligible
297,-124,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-01-18,Eligible
298,+7,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-01-18,Eligible
299,+47,Nigel Warrior,Tennessee,S,"6'0""",190,SR,2020-01-18,Eligible
300,NEW,Harrison Hand,Temple,S,"6'0""",192,JR,2020-01-18,Declared
301,-109,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,SR,2020-01-18,Eligible
302,NEW,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,RJR,2020-01-18,Declared
303,NEW,Thaddeus Moss,LSU,TE,"6'3""",249,RJR,2020-01-18,Declared
304,-32,Troy Pride Jr.,Notre Dame,CB,"5'11""",192,SR,2020-01-18,Eligible
305,-76,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2020-01-18,Eligible
