Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
40,--,Jalen Reagor,TCU,WRS,"5'11""",195,JR,2020-01-27,
41,--,Bryce Hall,Virginia,CB,"6'1""",200,SR,2020-01-27,
42,--,Jake Hanson,Oregon,OC,"6'5""",297,SR,2020-01-27,
43,--,Troy Dye,Oregon,ILB,"6'4""",224,SR,2020-01-27,
44,--,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,RJR,2020-01-27,
45,--,Isaiah Wilson,Georgia,OT,"6'7""",340,rSO,2020-01-27,
46,--,James Lynch,Baylor,DL5T,"6'4""",295,JR,2020-01-27,
47,--,Mekhi Becton,Louisville,OT,"6'7""",355,JR,2020-01-27,
48,--,K'Lavon Chaisson,LSU,OLB,"6'4""",238,RSO,2020-01-27,
49,--,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2020-01-27,
50,--,Justin Jefferson,LSU,WR,"6'2""",185,JR,2020-01-27,
51,--,Terrell Lewis,Alabama,EDGE,"6'5""",255,RJR,2020-01-27,
52,--,Rashard Lawrence,LSU,DL1T,"6'3""",317,SR,2020-01-27,
53,--,Michael Pittman Jr.,USC,WR,"6'4""",223,SR,2020-01-27,
54,--,Ben Bredeson,Michigan,OG,"6'5""",320,SR,2020-01-27,
55,--,A.J. Terrell,Clemson,CB,"6'2""",190,JR,2020-01-27,
56,--,Raekwon Davis,Alabama,DL3T,"6'7""",306,SR,2020-01-27,
57,+40,Hunter Bryant,Washington,TE,"6'2""",241,JR,2020-01-27,
58,--,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2020-01-27,
59,--,Malik Harrison,Ohio State,ILB,"6'3""",245,SR,2020-01-27,
60,--,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2020-01-27,
61,--,Jacob Eason,Washington,QB,"6'6""",228,JR,2020-01-27,
62,--,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2020-01-27,
63,+45,Jordan Love,Utah State,QB,"6'4""",225,JR,2020-01-27,
64,--,Julian Okwara,Notre Dame,EDGE,"6'5""",241,SR,2020-01-27,
65,--,Lucas Niang,TCU,OT,"6'7""",328,SR,2020-01-27,
66,-20,Jalen Hurts,Oklahoma,QB,"6'2""",210,SR,2020-01-27,
67,--,Zack Baun,Wisconsin,OLB,"6'3""",235,SR,2020-01-27,
68,--,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2020-01-27,
69,--,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2020-01-27,
70,+25,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2020-01-27,
71,--,Marlon Davidson,Auburn,DL5T,"6'3""",278,SR,2020-01-27,
72,--,Jeff Gladney,TCU,CB,"5'10""",183,SR,2020-01-27,
73,--,Collin Johnson,Texas,WR,"6'6""",220,SR,2020-01-27,
74,-30,Albert Okwuegbunam,Missouri,TE,"6'5""",255,RJR,2020-01-27,
75,--,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2020-01-27,
76,+35,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2020-01-27,
77,--,Tyler Huntley,Utah,QB,6'1'',205,SR,2020-01-27,
78,--,Donovan Peoples-Jones,Michigan,WR,"6'2""",208,JR,2020-01-27,
79,--,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-01-27,
80,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-01-27,
81,--,Cam Akers,Florida State,RB,"5'11""",210,JR,2020-01-27,
82,--,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2020-01-27,
83,--,Ashtyn Davis,California,S,"6'1""",201,RSR,2020-01-27,
84,+40,K.J. Hill,Ohio State,WR,"6'0""",195,SR,2020-01-27,
85,--,Netane Muti,Fresno State,OG,"6'3""",310,RSO,2020-01-27,
86,--,Shyheim Carter,Alabama,S,"5'11""",192,SR,2020-01-27,
87,--,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,RSO,2020-01-27,
88,--,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2020-01-27,
89,--,Brandon Jones,Texas,S,"6'0""",210,SR,2020-01-27,
90,--,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-01-27,
91,--,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2020-01-27,
92,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-01-27,
93,--,Brandon Aiyuk,Arizona State,WR,"6'0""",208,SR,2020-01-27,
94,--,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-01-27,
95,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-01-27,
96,--,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-01-27,
97,--,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-01-27,
98,+35,Denzel Mims,Baylor,WR,"6'3""",197,SR,2020-01-27,
99,--,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2020-01-27,
100,--,Evan Weaver,California,ILB,"6'3""",245,SR,2020-01-27,
101,--,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-01-27,
102,--,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-01-27,
103,--,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-01-27,
104,+190,Cesar Ruiz,Michigan,OC,"6'4""",319,JR,2020-01-27,
105,--,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-01-27,
106,--,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-01-27,
107,--,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-01-27,
108,-55,Nick Harris,Washington,OC,"6'1""",302,SR,2020-01-27,
109,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-01-27,
110,--,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-01-27,
111,+115,Patrick Queen,LSU,ILB,"6'2""",232,JR,2020-01-27,
112,--,Zack Moss,Utah,RB,"5'10""",210,SR,2020-01-27,
113,-10,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-01-27,
114,--,Cole Kmet,Notre Dame,TE,6'6',255,JR,2020-01-27,
115,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-01-27,
116,--,Clyde Edwards-Helaire,LSU,RB,"5'9""",212,JR,2020-01-27,
117,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-01-27,
118,+15,Antonio Gandy-Golden,Liberty,WR,"6'4""",216,SR,2020-01-27,
119,--,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-01-27,
120,--,Noah Igbinoghene,Auburn,CB,"5'11""",200,JR,2020-01-27,
121,+10,Lamical Perine,Florida,RB,"5'11""",227,SR,2020-01-27,
122,--,John Hightower,Boise State,WR,"6'2""",184,SR,2020-01-27,
123,--,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-01-27,
124,-15,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-01-27,
125,--,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-01-27,
126,--,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2020-01-27,
127,+180,Troy Pride Jr.,Notre Dame,CB,"5'11""",192,SR,2020-01-27,
128,--,Ezra Cleveland,Boise State,OT,"6'5""",310,rJR,2020-01-27,
129,--,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2020-01-27,
130,--,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-01-27,
131,--,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-01-27,
132,--,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-01-27,
133,+95,Joshua Kelley,UCLA,RB,"5'11""",204,SR,2020-01-27,
134,--,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2020-01-27,
135,+20,James Proche,SMU,WRS,"5'11""",190,RSR,2020-01-27,
136,--,Michael Ojemudia,Iowa,CB,"6'1""",199,SR,2020-01-27,
137,--,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-01-27,
138,--,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-01-27,
139,--,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-01-27,
140,--,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-01-27,
141,--,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-01-27,
142,+15,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-01-27,
143,--,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-01-27,
144,--,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-01-27,
145,+145,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,SR,2020-01-27,
146,--,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-01-27,
147,-10,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-01-27,
148,--,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-01-27,
149,--,Ke'Shawn Vaughn,Vanderbilt,RB,"5'10""",215,SR,2020-01-27,
150,+115,Van Jefferson,Florida,WR,"6'2""",197,SR,2020-01-27,
151,--,John Simpson,Clemson,OG,"6'4""",330,SR,2020-01-27,
152,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-01-27,
153,+25,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-01-27,
154,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-01-27,
155,--,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-01-27,
156,+60,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-01-27,
157,-30,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-01-27,
158,--,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-01-27,
159,--,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-01-27,
160,--,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-01-27,
161,+85,Darius Anderson,TCU,RB,"5'11""",212,SR,2020-01-27,
162,+25,Ben Bartch,St. John's,OT,"6'6""",305,SR,2020-01-27,
163,--,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-01-27,
164,--,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-01-27,
165,-35,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-01-27,
166,--,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-01-27,
167,--,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-01-27,
168,--,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-01-27,
169,+20,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-01-27,
170,-10,A.J. Dillon,Boston College,RB,"6'0""",245,JR,2020-01-27,
171,--,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-01-27,
172,NEW,Antonio Gibson,Memphis,WR,"6'2""",220,SR,2020-01-27,
173,--,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-01-27,
174,--,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-01-27,
175,--,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-01-27,
176,+140,Quartney Davis,Texas A&M,WR,6'2'',200,JR,2020-01-27,
177,--,Isaiah Hodgins,Oregon State,WR,"6'4""",209,JR,2020-01-27,
178,--,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-01-27,
179,--,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-01-27,
180,--,Alohi Gilman,Notre Dame,S,"5'11""",201,JR,2020-01-27,
181,--,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2020-01-27,
182,-20,Eno Benjamin,Arizona State,RB,"5'10""",201,JR,2020-01-27,
183,--,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-01-27,
184,--,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-01-27,
185,--,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-01-27,
186,-90,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2020-01-27,
187,--,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-01-27,
188,--,Bryan Edwards,South Carolina,WR,"6'3""",215,SR,2020-01-27,
189,+90,Benny LeMay,Charlotte,RB,"6'0""",218,SR,2020-01-27,
190,--,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-01-27,
191,--,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-01-27,
192,--,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-01-27,
193,--,Geno Stone,Iowa,S,"5'10""",210,JR,2020-01-27,
194,--,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-01-27,
195,NEW,Jared Hilbers,Washington,OT,"6'7""",305,SR,2020-01-27,
196,--,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-01-27,
197,--,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-01-27,
198,--,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-01-27,
199,+135,Dane Jackson,Pitt,CB,"6'0""",190,SR,2020-01-27,
200,--,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-01-27,
201,--,Quintez Cephus,Wisconsin,WR,"6'1""",207,JR,2020-01-27,
202,--,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-01-27,
203,--,Gabriel Davis,UCF,WR,6'3'',212,JR,2020-01-27,
204,--,Michael Warren II,Cincinnati,RB,"5'11""",218,JR,2020-01-27,
205,+55,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-01-27,
206,--,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-01-27,
207,--,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-01-27,
208,--,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-01-27,
209,--,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-01-27,
210,--,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-01-27,
211,-40,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-01-27,
212,--,Chase Claypool,Notre Dame,WR,"6'4""",227,SR,2020-01-27,
213,--,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-01-27,
214,--,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-01-27,
215,--,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-01-27,
216,+30,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-01-27,
217,--,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-01-27,
218,--,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-01-27,
219,--,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-01-27,
220,--,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-01-27,
221,--,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-01-27,
222,--,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-01-27,
223,--,Darrynton Evans,Appalachian State,RBC,"5'11""",190,JR,2020-01-27,
224,--,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-01-27,
225,--,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-01-27,
226,--,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-01-27,
227,--,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-01-27,
228,--,Kendrick Rogers,Texas A&M,WR,6'4'',204,JR,2020-01-27,
229,--,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-01-27,
230,--,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-01-27,
231,--,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-01-27,
232,--,Kalija Lipscomb,Vanderbilt,WR,"6'1""",200,SR,2020-01-27,
233,--,Javon Leake,Maryland,RB,"6'0""",205,JR,2020-01-27,
234,--,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-01-27,
235,-25,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-01-27,
236,--,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-01-27,
237,--,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-01-27,
238,NEW,Julian Good-Jones,Iowa State,OT,"6'5""",308,SR,2020-01-27,
239,--,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-01-27,
240,--,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-01-27,
241,--,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-01-27,
242,--,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-01-27,
243,--,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-01-27,
244,+120,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-01-27,
245,--,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-01-27,
246,--,Connor Slomka,Army,FB,"6'0""",240,SR,2020-01-27,
247,--,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-01-27,
248,--,Reggie Corbin,Illinois,RB,"5'10""",200,SR,2020-01-27,
249,--,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-01-27,
250,--,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-01-27,
251,--,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-01-27,
252,NEW,James Robinson,Illinois State,RB,"5'10""",220,SR,2020-01-27,
253,--,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-01-27,
254,--,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-01-27,
255,--,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-01-27,
256,--,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-01-27,
257,--,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-01-27,
258,--,Joe Reed,Virginia,WR,6'1'',215,SR,2020-01-27,
259,--,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-01-27,
260,--,Rodney Smith,Minnesota,RB,"5'11""",210,SR,2020-01-27,
261,--,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2020-01-27,
262,--,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-01-27,
263,--,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-01-27,
264,+140,JaMycal Hasty,Baylor,RBC,"5'9""",205,RSR,2020-01-27,
265,--,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-01-27,
266,--,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-01-27,
267,--,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-01-27,
268,--,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-01-27,
269,--,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-01-27,
270,--,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-01-27,
271,--,Tony Jones Jr.,Notre Dame,RB,"5'11""",227,JR,2020-01-27,
272,--,Jack Freudenthal,Wake Forest,TE,"6'3""",235,SR,2020-01-27,
273,--,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-01-27,
274,+30,Alex Taylor,South Carolina State,OT,"6'9""",305,RSR,2020-01-27,
275,--,Darius Bradwell,Tulane,FB,"6'1""",230,SR,2020-01-27,
276,--,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-01-27,
277,--,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-01-27,
278,--,Xavier Jones,SMU,RBC,"5'11""",208,SR,2020-01-27,
279,NEW,Jack Driscoll,Auburn,OT,"6'5""",296,SR,2020-01-27,
280,--,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2020-01-27,
281,--,Jared Rice,Fresno State,TE,"6'5""",243,SR,2020-01-27,
282,--,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-01-27,
283,--,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-01-27,
284,--,Jet Toner,Stanford,PK,"6'4""",201,SR,2020-01-27,
285,--,David Reese II,Florida,ILB,"6'1""",248,SR,2020-01-27,
286,--,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-01-27,
287,--,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-01-27,
288,--,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2020-01-27,
289,--,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2020-01-27,
290,--,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2020-01-27,
291,--,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-01-27,
292,--,Cheyenne O'Grady,Arkansas,TE,"6'4""",256,SR,2020-01-27,
293,--,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-01-27,
294,--,George Lea,Arizona State,DL5T,"6'3""",275,RSR,2020-01-27,
295,--,Kelton Moore,Nevada,FB,"5'11""",225,RSR,2020-01-27,
296,NEW,Daishawn Dixon,San Diego State,OG,"6'5""",320,SR,2020-01-27,
297,--,Mitchell Wilcox,South Florida,TE,"6'5""",245,SR,2020-01-27,
298,--,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,RSR,2020-01-27,
299,--,Jon Runyan,Michigan,OT,"6'5""",310,RSR,2020-01-27,
300,--,Steven Montez,Colorado,QB,"6'5""",230,SR,2020-01-27,
301,--,John Penisini,Utah,DL3T,"6'2""",320,SR,2020-01-27,
302,--,Logan Justus,Indiana,PK,"5'11""",182,SR,2020-01-27,
303,--,Cedric Byrd II,Hawaii,WRS,"5'9""",175,SR,2020-01-27,
304,--,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2020-01-27,
305,--,DeeJay Dallas,Miami (FL),RB,"5'10""",214,JR,2020-01-27,
306,--,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2020-01-27,
307,--,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2020-01-27,
308,--,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-01-27,
309,--,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-01-27,
310,--,Nigel Warrior,Tennessee,S,"6'0""",190,SR,2020-01-27,
311,--,Harrison Hand,Temple,S,"6'0""",192,JR,2020-01-27,
312,--,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,SR,2020-01-27,
313,--,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,RJR,2020-01-27,
314,--,Thaddeus Moss,LSU,TE,"6'3""",249,RJR,2020-01-27,
315,--,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2020-01-27,
316,--,Malcolm Roach,Texas,DL3T,"6'3""",291,SR,2020-01-27,
317,NEW,Charlie Heck,North Carolina,OT,"6'8""",310,SR,2020-01-27,
318,--,Francis Bernard,Utah State,ILB,"6'0""",240,SR,2020-01-27,
319,--,De'Jon Harris,Arkansas,ILB,"6'0""",244,SR,2020-01-27,
320,--,Daniel Bituli,Tennessee,ILB,"6'3""",244,SR,2020-01-27,
321,--,Patrick Taylor Jr.,Memphis,FB,"6'3""",227,SR,2020-01-27,
322,--,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2020-01-27,
323,--,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2020-01-27,
324,--,Artavis Pierce,Oregon State,RBC,"5'11""",208,SR,2020-01-27,
325,--,Christian Rector,USC,EDGE,"6'4""",275,RSR,2020-01-27,
326,--,Cohl Cabral,Arizona State,OC,"6'5""",291,SR,2020-01-27,
327,NEW,Tremayne Anchrum,Clemson,OG,"6'2""",315,SR,2020-01-27,
328,--,Mike Danna,Michigan,EDGE,"6'2""",253,RSR,2020-01-27,
329,--,Chad Smith,Clemson,ILB,"6'3""",240,RSR,2020-01-27,
330,--,Carlo Kemp,Michigan,DL3T,"6'3""",280,SR,2020-01-27,
331,--,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-01-27,
332,--,T.J. Brunson,South Carolina,ILB,"6'0""",230,SR,2020-01-27,
333,--,Frankie Hickson,Liberty,RBC,"5'8""",190,SR,2020-01-27,
334,--,LeDarius Mack,Buffalo,EDGE,"6'1""",240,SR,2020-01-27,
335,--,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-01-27,
336,--,John Lako,Akron,ILB,"6'2""",225,SR,2020-01-27,
337,--,Teair Tart,Florida International,DL3T,"6'3""",290,RSR,2020-01-27,
