Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
71,-9,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,RJR,2019-12-18,
72,+68,Sage Surratt,Wake Forest,WRF,"6'3""",215,RSO,2019-12-18,
73,-30,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2019-12-18,
74,-6,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2019-12-18,
75,--,Tyler Huntley,Utah,QB,6'1'',205,SR,2019-12-18,
76,+9,Troy Dye,Oregon,ILB,"6'4""",224,SR,2019-12-18,
77,+19,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2019-12-18,
78,+21,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2019-12-18,
79,+42,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2019-12-18,
80,+13,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2019-12-18,
81,-6,Lucas Niang,TCU,OT,"6'7""",328,SR,2019-12-18,
82,+159,Zack Moss,Utah,RBF,"5'10""",210,SR,2019-12-18,
83,+264,Jeff Gladney,TCU,CB,"5'10""",183,SR,2019-12-18,
84,-40,Ashtyn Davis,California,S,"6'1""",201,RSR,2019-12-18,
85,+23,K'Lavon Chaisson,LSU,OLB,"6'4""",238,RSO,2019-12-18,
86,+79,Jake Hanson,Oregon,OC,"6'5""",297,SR,2019-12-18,
87,--,James Lynch,Baylor,DL5T,"6'4""",295,JR,2019-12-18,
88,+71,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2019-12-18,
89,+35,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2019-12-18,
90,+50,Mekhi Becton,Louisville,OT,"6'7""",355,JR,2019-12-18,
91,+39,Zack Baun,Wisconsin,OLB,"6'3""",235,SR,2019-12-18,
92,-20,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2019-12-18,
93,+1,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2019-12-18,
94,-43,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2019-12-18,
95,-36,Richard LeCounte,Georgia,S,"5'11""",190,JR,2019-12-18,
96,+9,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2019-12-18,
97,--,Netane Muti,Fresno State,OG,"6'3""",310,RSO,2019-12-18,
98,+14,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2019-12-18,
99,-13,Evan Weaver,California,ILB,"6'3""",245,SR,2019-12-18,
100,+16,Collin Johnson,Texas,WRF,"6'6""",220,SR,2019-12-18,
101,-30,Sam Ehlinger,Texas,QB,"6'3""",235,JR,2019-12-18,
102,+31,Shyheim Carter,Alabama,S,"5'11""",192,SR,2019-12-18,
103,+156,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2019-12-18,
104,-22,Deommodore Lenoir,Oregon,CB,"5'11""",212,SR,2019-12-18,
105,-24,Jaylen Twyman,Pitt,DL3T,"6'2""",290,RSO,2019-12-18,
106,-90,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2019-12-18,
107,+4,Trey Smith,Tennessee,OG,"6'6""",337,JR,2019-12-18,
108,+6,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2019-12-18,
109,-20,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,JR,2019-12-18,
110,+3,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2019-12-18,
111,+25,Justin Jefferson,LSU,WRF,"6'2""",185,JR,2019-12-18,
112,-29,Donovan Peoples-Jones,Michigan,WRF,"6'2""",208,JR,2019-12-18,
113,+28,Anthony Hines,Texas A&M,OLB,"6'3""",226,RSO,2019-12-18,
114,+1,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2019-12-18,
115,-50,Brandon Jones,Texas,S,"6'0""",210,SR,2019-12-18,
116,-14,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2019-12-18,
117,+36,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2019-12-18,
118,+8,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2019-12-18,
119,-26,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2019-12-18,
120,+3,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2019-12-18,
121,-13,Hamilcar Rashed Jr.,Oregon State,OLB,"6'4""",236,JR,2019-12-18,
122,-62,Nick Harris,Washington,OC,"6'1""",302,SR,2019-12-18,
123,-60,Cam Akers,Florida State,RBF,"5'11""",210,JR,2019-12-18,
124,-49,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2019-12-18,
125,-49,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2019-12-18,
126,-47,Kevin Jarvis,Michigan State,OG,"6'4""",317,JR,2019-12-18,
127,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2019-12-18,
128,+34,Kylin Hill,Mississippi State,RBC,"5'11""",215,JR,2019-12-18,
129,+312,K'Von Wallace,Clemson,S,"5'11""",210,SR,2019-12-18,
130,+13,Tedarrell Slaton,Florida,DL1T,"6'5""",343,JR,2019-12-18,
131,-44,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2019-12-18,
132,+361,Jedrick Wills,Alabama,OT,"6'5""",316,JR,2019-12-18,
133,+1,A.J. Dillon,Boston College,RBF,"6'0""",245,JR,2019-12-18,
134,-82,John Hightower,Boise State,WRF,"6'2""",184,SR,2019-12-18,
135,-110,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2019-12-18,
136,-74,Tylan Wallace,Oklahoma State,WRF,"6'0""",185,JR,2019-12-18,
137,-12,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2019-12-18,
138,-123,Jordan Love,Utah State,QB,"6'4""",225,JR,2019-12-18,
139,+102,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2019-12-18,
140,+31,K.J. Britt,Auburn,ILB,"6'0""",236,JR,2019-12-18,
141,-84,Yasir Durant,Missouri,OT,"6'7""",330,SR,2019-12-18,
142,+108,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2019-12-18,
143,+103,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2019-12-18,
144,+1,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2019-12-18,
145,-14,Akeem Davis- Gaither,Appalachian State,OLB,"6'2""",210,SR,2019-12-18,
146,-40,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2019-12-18,
147,--,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2019-12-18,
148,+25,Baron Browning,Ohio State,ILB,"6'3""",248,JR,2019-12-18,
149,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2019-12-18,
150,-12,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2019-12-18,
151,-24,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2019-12-18,
152,-48,Glen Logan,LSU,DL5T,"6'4""",297,RJR,2019-12-18,
153,-50,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2019-12-18,
154,+22,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2019-12-18,
155,-83,Lavert Hill,Michigan,CB,"5'11""",181,SR,2019-12-18,
156,+29,Ben Cleveland,Georgia,OG,"6'6""",335,JR,2019-12-18,
157,+26,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2019-12-18,
158,+44,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2019-12-18,
159,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2019-12-18,
160,+286,Richie Grant,UCF,S,"6'0""",194,RJR,2019-12-18,
161,-15,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2019-12-18,
162,-46,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2019-12-18,
163,+29,Lamical Perine,Florida,RBF,"5'11""",227,SR,2019-12-18,
164,+63,John Simpson,Clemson,OG,"6'4""",330,SR,2019-12-18,
165,+146,James Proche,SMU,WRS,"5'11""",190,RSR,2019-12-18,
166,-16,Patrick Johnson,Tulane,EDGE,"6'3""",255,JR,2019-12-18,
167,-157,Alaric Jackson,Iowa,OT,"6'6""",320,RJR,2019-12-18,
168,-73,Nico Collins,Michigan,WRF,"6'4""",222,JR,2019-12-18,
169,+131,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2019-12-18,
170,+154,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2019-12-18,
171,-7,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2019-12-18,
172,+158,Denzel Mims,Baylor,WRF,"6'3""",197,SR,2019-12-18,
173,+17,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2019-12-18,
174,+41,Matt Hennessy,Temple,OC,"6'4""",295,JR,2019-12-18,
175,-23,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2019-12-18,
176,+12,Cory Durden,Florida State,DL3T,"6'5""",305,RSO,2019-12-18,
177,-51,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2019-12-18,
178,-23,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2019-12-18,
179,-4,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2019-12-18,
180,-61,Zack Shackelford,Texas,OC,"6'4""",305,SR,2019-12-18,
181,+14,Krys Barnes,UCLA,ILB,"6'1""",235,RJR,2019-12-18,
182,NEW,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2019-12-18,
183,+91,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2019-12-18,
184,+23,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2019-12-18,
185,+10,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2019-12-18,
186,-38,Damien Lewis,LSU,OG,"6'2""",335,SR,2019-12-18,
187,+85,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2019-12-18,
188,+283,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,JR,2019-12-18,
189,-11,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2019-12-18,
190,--,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,JR,2019-12-18,
191,+2,Justin Strnad,Wake Forest,OLB,"6'3""",230,RSR,2019-12-18,
192,-10,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2019-12-18,
193,-26,Michael Warren II,Cincinnati,RBF,"5'11""",218,JR,2019-12-18,
194,+39,Thayer Munford,Ohio State,OT,"6'6""",319,JR,2019-12-18,
195,-18,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,SR,2019-12-18,
196,--,Jamie Newman,Wake Forest,QB,6'4'',230,RJR,2019-12-18,
197,-89,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2019-12-18,
198,+27,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2019-12-18,
199,-201,John Molchon,Boise State,OG,"6'5""",322,RSR,2019-12-18,
200,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2019-12-18,
201,-32,K.J. Hill,Ohio State,WRF,"6'0""",195,SR,2019-12-18,
202,+49,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2019-12-18,
203,+21,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2019-12-18,
204,-44,Cam Brown,Penn State,ILB,"6'5""",230,SR,2019-12-18,
205,--,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2019-12-18,
206,-12,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2019-12-18,
207,+13,O'Rien Vance,Iowa State,OLB,"6'1""",231,RSO,2019-12-18,
208,--,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2019-12-18,
209,--,Terrell Burgess,Utah,S,"6'0""",194,SR,2019-12-18,
210,-9,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2019-12-18,
211,-32,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2019-12-18,
212,-135,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2019-12-18,
213,-129,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2019-12-18,
214,--,Shane Buechele,SMU,QB,6'1'',207,JR,2019-12-18,
215,NEW,Kamren Curl,Arkansas,S,"6'2""",198,JR,2019-12-18,
216,+27,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2019-12-18,
217,-127,Eno Benjamin,Arizona State,RBF,"5'10""",201,JR,2019-12-18,
218,--,John Houston Jr.,USC,OLB,"6'3""",220,SR,2019-12-18,
219,-53,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,SR,2019-12-18,
220,+122,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2019-12-18,
221,+235,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2019-12-18,
222,-33,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2019-12-18,
223,-104,J.R. Reed,Georgia,S,"6'1""",199,SR,2019-12-18,
224,+209,Shaun Bradley,Temple,OLB,"6'1""",225,SR,2019-12-18,
225,+243,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2019-12-18,
226,-19,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2019-12-18,
227,-3,Dante Olson,Montana,ILB,"6'3""",237,SR,2019-12-18,
228,-30,Mike Hampton,South Florida,CB,"6'1""",180,JR,2019-12-18,
229,+1,Kellen Mond,Texas A&M,QB,"6'2""",217,JR,2019-12-18,
230,-16,Chase Lucas,Arizona State,CB,"6'0""",175,RJR,2019-12-18,
231,-132,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2019-12-18,
232,+7,David Reese II,Florida,ILB,"6'1""",248,SR,2019-12-18,
233,+5,T.J. Brunson,South Carolina,ILB,"6'0""",230,SR,2019-12-18,
234,+52,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,SR,2019-12-18,
235,-61,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2019-12-18,
236,+17,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2019-12-18,
237,-160,K.J. Costello,Stanford,QB,"6'5""",215,JR,2019-12-18,
238,+9,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2019-12-18,
239,-81,T.J. Vasher,Texas Tech,WRF,"6'6""",190,JR,2019-12-18,
240,-65,Tomon Fox,North Carolina,ILB,"6'3""",260,JR,2019-12-18,
241,+56,Julian Blackmon,Utah,S,"6'1""",195,SR,2019-12-18,
242,+2,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2019-12-18,
243,-20,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2019-12-18,
244,+135,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,SR,2019-12-18,
245,-41,Matt Bushman,BYU,TE,"6'5""",245,JR,2019-12-18,
246,+30,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2019-12-18,
247,-189,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2019-12-18,
248,+59,Bryan Edwards,South Carolina,WRF,"6'3""",215,SR,2019-12-18,
249,+5,Braden Mann,Texas A&M,P,"5'11""",195,SR,2019-12-18,
250,--,Benning Potoae,Washington,DL5T,"6'3""",285,SR,2019-12-18,
251,-32,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2019-12-18,
252,-23,Ty Chandler,Tennessee,RBC,"5'11""",201,JR,2019-12-18,
253,-16,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2019-12-18,
254,+54,Kuony Deng,California,OLB,"6'6""",220,RJR,2019-12-18,
255,-67,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2019-12-18,
256,-24,Cale Garrett,Missouri,ILB,"6'3""",230,SR,2019-12-18,
257,+20,Marlon Tuipulotu,USC,DL3T,"6'3""",305,RSO,2019-12-18,
258,-31,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2019-12-18,
259,-58,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2019-12-18,
260,-108,T.J. Carter,Memphis,CB,"5'11""",180,JR,2019-12-18,
261,--,Bryce Perkins,Virginia,QB,6'3'',215,SR,2019-12-18,
262,-75,Darius Anderson,TCU,RBF,"5'11""",212,SR,2019-12-18,
263,-172,Sean Pollard,Clemson,OC,"6'5""",320,SR,2019-12-18,
264,--,John Lako,Akron,ILB,"6'2""",225,SR,2019-12-18,
265,-54,Paddy Fisher,Northwestern,ILB,"6'4""",241,JR,2019-12-18,
266,+12,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2019-12-18,
267,-1,Corey Bethley,TCU,DL3T,"6'2""",290,JR,2019-12-18,
268,-56,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,JR,2019-12-18,
269,-36,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2019-12-18,
270,NEW,Lynn Bowden Jr.,Kentucky,WRF,"6'1""",199,JR,2019-12-18,
271,-103,Myles Dorn,North Carolina,S,"6'1""",198,SR,2019-12-18,
272,-53,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2019-12-18,
273,-52,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2019-12-18,
274,-117,Eric Lee Jr.,Nebraska,S,"6'0""",215,SR,2019-12-18,
275,--,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2019-12-18,
276,+10,Quincy Roche,Temple,EDGE,"6'4""",235,RJR,2019-12-18,
277,+17,Breiden Fehoko,LSU,DL5T,"6'4""",291,SR,2019-12-18,
278,--,Joshua Kelley,UCLA,RBF,"5'11""",204,SR,2019-12-18,
279,-97,Jaquarius Landrews,Mississippi State,S,"5'11""",197,SR,2019-12-18,
280,-14,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2019-12-18,
281,-29,Daniel Bituli,Tennessee,ILB,"6'3""",244,SR,2019-12-18,
282,--,Tre Walker,San Jose State,WRS,5'11'',180,JR,2019-12-18,
283,-26,De'Jon Harris,Arkansas,ILB,"6'0""",244,SR,2019-12-18,
284,-161,Shea Patterson,Michigan,QB,"6'2""",200,SR,2019-12-18,
285,-53,Jay Tufele,USC,DL3T,"6'3""",310,RSO,2019-12-18,
286,-30,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,SR,2019-12-18,
287,-17,John Penisini,Utah,DL3T,"6'2""",320,SR,2019-12-18,
288,-27,Jordon Scott,Oregon,DL1T,"6'1""",329,JR,2019-12-18,
289,+33,Tommy Townsend,Florida,P,"6'2""",183,RSR,2019-12-18,
290,+104,Damonte Coxie,Memphis,WRF,"6'3""",200,SR,2019-12-18,
291,+10,Thomas Graham Jr.,Oregon,CB,"5'11""",191,JR,2019-12-18,
292,-75,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,JR,2019-12-18,
293,+7,Deslin Alexandre,Pitt,DL5T,"6'4""",265,RSO,2019-12-18,
294,+29,Colin Schooler,Arizona,ILB,"6'0""",236,JR,2019-12-18,
295,+46,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2019-12-18,
296,-8,Kary Vincent Jr.,LSU,CB,"5'10""",182,JR,2019-12-18,
297,+42,Patrick Taylor Jr.,Memphis,RBF,"6'3""",227,SR,2019-12-18,
298,+1,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2019-12-18,
299,-156,Nate Stanley,Iowa,QB,"6'4""",243,SR,2019-12-18,
300,+83,Jahad Woods,Washington State,OLB,"6'0""",225,RJR,2019-12-18,
301,+4,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2019-12-18,
302,+2,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2019-12-18,
303,+112,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2019-12-18,
304,-215,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2019-12-18,
305,--,Reggie Corbin,Illinois,RBF,"5'10""",200,JR,2019-12-18,
306,-61,Josh Metellus,Michigan,S,"5'11""",215,SR,2019-12-18,
307,-71,David Dowell,Michigan State,S,"6'1""",205,SR,2019-12-18,
308,+11,Josiah Scott,Michigan State,CB,"5'10""",168,JR,2019-12-18,
309,+135,Jared Rice,Fresno State,TE,"6'5""",243,SR,2019-12-18,
310,-2,Jet Toner,Stanford,PK,"6'4""",201,SR,2019-12-18,
311,--,Kendrick Rogers,Texas A&M,WRF,6'4'',204,JR,2019-12-18,
312,+6,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2019-12-18,
313,--,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2019-12-18,
314,-44,Erroll Thompson,Mississippi State,ILB,"6'1""",250,JR,2019-12-18,
315,+149,Spencer Brown,UAB,FB,"6'0""",230,JR,2019-12-18,
316,-35,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2019-12-18,
317,+36,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2019-12-18,
318,+16,Troy Pride Jr.,Notre Dame,CB,"5'11""",192,SR,2019-12-18,
319,-10,Shaq Smith,Maryland,ILB,"6'2""",250,RJR,2019-12-18,
320,+26,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2019-12-18,
321,--,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2019-12-18,
322,-67,Tra Minter,South Alabama,RBC,"5'9""",200,JR,2019-12-18,
323,-8,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2019-12-18,
324,-47,Jalen Elliott,Notre Dame,S,"6'0""",207,SR,2019-12-18,
325,+39,Dicaprio Bootle,Nebraska,CB,"5'10""",190,JR,2019-12-18,
326,+88,Rodney Smith,Minnesota,RBF,"5'11""",210,SR,2019-12-18,
327,-87,James Gilbert,Kansas State,RBC,"5'9""",198,JR,2019-12-18,
328,+7,Bryan London II,Texas State,OLB,"6'2""",232,SR,2019-12-18,
329,-64,Tyler Coyle,Connecticut,S,"6'0""",207,RJR,2019-12-18,
