Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
39,--,A.J. Terrell,Clemson,CB,"6'1""",195,JR,2020-04-06,
40,--,Zack Baun,Wisconsin,OLB,"6'2""",238,SR,2020-04-06,
41,--,Denzel Mims,Baylor,WR,"6'3""",207,SR,2020-04-06,
42,--,Jonathan Taylor,Wisconsin,RB,"5'11""",226,JR,2020-04-06,
43,--,Neville Gallimore,Oklahoma,DL3T,"6'2""",304,RSR,2020-04-06,
44,--,Kyle Dugger,Lenoir–Rhyne,S,"6'1""",217,SR,2020-04-06,
45,--,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2020-04-06,
46,--,Jaylon Johnson,Utah,CB,"6'0""",193,JR,2020-04-06,
47,--,Terrell Lewis,Alabama,EDGE,"6'5""",262,RJR,2020-04-06,
48,--,Jacob Eason,Washington,QB,"6'6""",231,JR,2020-04-06,
49,--,Malik Harrison,Ohio State,ILB,"6'3""",247,SR,2020-04-06,
50,--,Hunter Bryant,Washington,TE,"6'2""",248,SR,2020-04-06,
51,--,Brandon Aiyuk,Arizona State,WR,"6'0""",205,SR,2020-04-06,
52,--,Jordan Elliott,Missouri,DL3T,"6'4""",302,RJR,2020-04-06,
53,--,Isaiah Wilson,Georgia,OT,"6'7""",350,rSO,2020-04-06,
54,--,J.K. Dobbins,Ohio State,RB,"5'9""",209,JR,2020-04-06,
55,--,James Lynch,Baylor,DL5T,"6'4""",295,JR,2020-04-06,
56,--,Jeff Gladney,TCU,CB,"5'10""",191,SR,2020-04-06,
57,--,Jabari Zuniga,Florida,EDGE,"6'3""",264,RSR,2020-04-06,
58,--,K.J. Hamler,Penn State,WRS,"5'9""",178,JR,2020-04-06,
59,--,Bryce Hall,Virginia,CB,"6'1""",202,SR,2020-04-06,
60,--,Jake Fromm,Georgia,QB,"6'2""",219,JR,2020-04-06,
61,--,Ezra Cleveland,Boise State,OT,"6'6""",311,rJR,2020-04-06,
62,--,Noah Igbinoghene,Auburn,CB,"5'11""",200,JR,2020-04-06,
63,--,Troy Dye,Oregon,ILB,"6'3""",231,SR,2020-04-06,
64,--,Shane Lemieux,Oregon,OG,"6'4""",310,SR,2020-04-06,
65,--,Marlon Davidson,Auburn,DL5T,"6'3""",303,SR,2020-04-06,
66,--,Curtis Weaver,Boise State,EDGE,"6'2""",265,RJR,2020-04-06,
67,--,Davon Hamilton,Ohio State,DL1T,"6'4""",320,SR,2020-04-06,
68,--,Damien Lewis,LSU,OG,"6'2""",327,SR,2020-04-06,
69,--,Michael Pittman Jr.,USC,WR,"6'4""",223,SR,2020-04-06,
70,--,Raekwon Davis,Alabama,DL3T,"6'6""",311,SR,2020-04-06,
71,--,McTelvin Agim,Arkansas,DL3T,"6'3""",309,SR,2020-04-06,
72,--,Jalen Hurts,Oklahoma,QB,"6'2""",210,SR,2020-04-06,
73,--,Tyler Johnson,Minnesota,WR,"6'2""",200,SR,2020-04-06,
74,--,Cole Kmet,Notre Dame,TE,"6'6""",262,JR,2020-04-06,
75,--,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2020-04-06,
76,--,Julian Okwara,Notre Dame,EDGE,"6'4""",252,SR,2020-04-06,
77,--,Josh Uche,Michigan,OLB,"6'1""",245,RJR,2020-04-06,
78,--,Matt Peart,Connecticut,OT,"6'7""",318,RSR,2020-04-06,
79,--,Cameron Dantzler,Mississippi State,CB,"6'2""",188,JR,2020-04-06,
80,--,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",323,SR,2020-04-06,
81,--,Chase Claypool,Notre Dame,WR,"6'4""",238,SR,2020-04-06,
82,--,Troy Pride Jr.,Notre Dame,CB,"5'11""",194,SR,2020-04-06,
83,--,Jordyn Brooks,Texas Tech,ILB,"6'0""",240,SR,2020-04-06,
84,--,Zack Moss,Utah,RB,"5'9""",223,SR,2020-04-06,
85,--,Cam Akers,Florida State,RB,"5'10""",217,JR,2020-04-06,
86,--,Jeremy Chinn,Southern Illinois,S,"6'3""",221,SR,2020-04-06,
87,--,Ashtyn Davis,California,S,"6'1""",202,RSR,2020-04-06,
88,--,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-04-06,
89,--,Ben Bartch,St. John's,OG,"6'6""",305,SR,2020-04-06,
90,--,Darrell Taylor,Tennessee,EDGE,"6'4""",267,SR,2020-04-06,
91,--,K.J. Hill,Ohio State,WR,"6'0""",195,SR,2020-04-06,
92,--,Davion Taylor,Colorado,OLB,"6'0""",228,SR,2020-04-06,
93,--,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-04-06,
94,--,Willie Gay Jr.,Mississippi State,OLB,"6'2""",243,JR,2020-04-06,
95,--,Bryan Edwards,South Carolina,WR,"6'3""",215,SR,2020-04-06,
96,--,Harrison Bryant,Florida Atlantic,TE,"6'5""",243,SR,2020-04-06,
97,--,Jonah Jackson,Ohio State,OG,"6'4""",306,SR,2020-04-06,
98,--,Clyde Edwards-Helaire,LSU,RB,"5'7""",207,JR,2020-04-06,
99,--,Jason Strowbridge,North Carolina,DL5T,"6'4""",275,SR,2020-04-06,
100,--,Tyler Biadasz,Wisconsin,OC,"6'4""",314,SR,2020-04-06,
101,--,Akeem Davis-Gaither,Appalachian State,OLB,"6'1""",224,SR,2020-04-06,
102,--,Logan Stenberg,Kentucky,OG,"6'6""",317,RSR,2020-04-06,
103,--,Antonio Gandy-Golden,Liberty,WR,"6'4""",216,SR,2020-04-06,
104,--,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-04-06,
105,--,Matt Hennessy,Temple,OC,"6'4""",307,JR,2020-04-06,
106,--,Nick Harris,Washington,OC,"6'1""",302,SR,2020-04-06,
107,--,Devin Duvernay,Texas,WRS,5'10',200,SR,2020-04-06,
108,--,Prince Tega Wanogho,Auburn,OT,"6'5""",308,SR,2020-04-06,
109,--,Jacob Phillips,LSU,ILB,"6'3""",229,JR,2020-04-06,
110,--,Hakeem Adeniji,Kansas,OT,"6'4""",302,SR,2020-04-06,
111,--,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-04-06,
112,--,Logan Wilson,Wyoming,ILB,"6'2""",241,RSR,2020-04-06,
113,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-04-06,
114,--,K'Von Wallace,Clemson,S,"5'11""",206,SR,2020-04-06,
115,--,Gabriel Davis,UCF,WR,6'3'',212,JR,2020-04-06,
116,--,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-04-06,
117,--,Alton Robinson,Syracuse,EDGE,"6'3""",264,SR,2020-04-06,
118,--,A.J. Dillon,Boston College,RB,"6'0""",247,JR,2020-04-06,
119,--,Larrell Murchison,NC State,DL5T,"6'2""",297,RSR,2020-04-06,
120,--,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-04-06,
121,--,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-04-06,
122,--,Anfernee Jennings,Alabama,OLB,"6'2""",256,RSR,2020-04-06,
123,--,Alex Highsmith,Charlotte,EDGE,"6'3""",248,RSR,2020-04-06,
124,--,Cam Brown,Penn State,ILB,"6'5""",233,SR,2020-04-06,
125,--,Rashard Lawrence,LSU,DL1T,"6'2""",308,SR,2020-04-06,
126,--,Donovan Peoples-Jones,Michigan,WR,"6'2""",212,JR,2020-04-06,
127,--,Adam Trautman,Dayton,TE,"6'5""",255,RSR,2020-04-06,
128,--,Calvin Throckmorton,Oregon,OT,"6'5""",317,SR,2020-04-06,
129,--,John Simpson,Clemson,OG,"6'4""",321,SR,2020-04-06,
130,--,Joshua Kelley,UCLA,RBC,"5'11""",212,SR,2020-04-06,
131,--,Jake Hanson,Oregon,OC,"6'4""",303,SR,2020-04-06,
132,--,Solomon Kindley,Georgia,OG,"6'3""",337,JR,2020-04-06,
133,--,Trey Adams,Washington,OT,"6'8""",318,SR,2020-04-06,
134,--,Carlos Davis,Nebraska,DL3T,"6'2""",313,SR,2020-04-06,
135,--,Kenny Robinson Jr.,West Virginia,S,"6'2""",198,XFL,2020-04-06,
136,--,Brycen Hopkins,Purdue,TE,"6'4""",245,RSR,2020-04-06,
137,--,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-04-06,
138,--,Khaleke Hudson,Michigan,OLB,"5'11""",224,SR,2020-04-06,
139,--,Ke'Shawn Vaughn,Vanderbilt,RB,"5'10""",214,SR,2020-04-06,
140,--,Albert Okwuegbunam,Missouri,TE,"6'5""",258,RJR,2020-04-06,
141,--,Markus Bailey,Purdue,ILB,"6'0""",235,RSR,2020-04-06,
142,--,Jack Driscoll,Auburn,OT,"6'5""",306,SR,2020-04-06,
143,--,Van Jefferson,Florida,WR,"6'2""",197,SR,2020-04-06,
144,--,Ben Bredeson,Michigan,OG,"6'5""",315,SR,2020-04-06,
145,--,Collin Johnson,Texas,WR,6'1'',206,SR,2020-04-06,
146,--,James Proche,SMU,WRS,"5'11""",201,RSR,2020-04-06,
147,--,Khalil Davis,Nebraska,DL3T,"6'1""",308,SR,2020-04-06,
148,--,Brandon Jones,Texas,S,"5'11""",198,SR,2020-04-06,
149,--,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-04-06,
150,--,Darryl Williams,Mississippi State,OC,"6'2""",304,SR,2020-04-06,
151,--,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-04-06,
152,--,Lamical Perine,Florida,RB,"5'11""",218,SR,2020-04-06,
153,--,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-04-06,
154,--,Darrynton Evans,Appalachian State,RBC,"5'10""",203,SR,2020-04-06,
155,--,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-04-06,
156,--,Yasir Durant,Missouri,OT,"6'6""",331,SR,2020-04-06,
157,--,Shaun Bradley,Temple,OLB,"6'1""",235,SR,2020-04-06,
158,--,Dalton Keene,Virginia Tech,TE,"6'4""",253,JR,2020-04-06,
159,--,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-04-06,
160,--,Robert Windsor,Penn State,DL3T,"6'4""",290,SR,2020-04-06,
161,--,Isaiah Hodgins,Oregon State,WR,"6'4""",209,JR,2020-04-06,
162,--,Terence Steele,Texas Tech,OT,"6'6""",312,SR,2020-04-06,
163,--,Raequan Williams,Michigan State,DL3T,"6'4""",308,SR,2020-04-06,
164,--,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-04-06,
165,--,John Hightower,Boise State,WR,"6'2""",184,SR,2020-04-06,
166,--,Jon Runyan,Michigan,OG,"6'4""",306,RSR,2020-04-06,
167,--,Joe Bachie,Michigan State,ILB,"6'1""",230,SR,2020-04-06,
168,--,Khalid Kareem,Notre Dame,EDGE,"6'4""",268,SR,2020-04-06,
169,--,Quartney Davis,Texas A&M,WR,6'2'',200,JR,2020-04-06,
170,--,Chapelle Russell,Temple,OLB,"6'2""",236,SR,2020-04-06,
171,--,Justin Strnad,Wake Forest,OLB,"6'3""",238,RSR,2020-04-06,
172,--,Keith Ismael,San Diego State,OC,"6'3""",309,JR,2020-04-06,
173,--,Anthony McFarland Jr.,Maryland,RBC,"5'8""",208,JR,2020-04-06,
174,--,Mykal Walker,Fresno State,ILB,"6'3""",230,SR,2020-04-06,
175,--,Cole McDonald,Hawaii,QB,"6'4""",220,JR,2020-04-06,
176,--,Benito Jones,Ole Miss,DL1T,"6'1""",316,SR,2020-04-06,
177,--,John Molchon,Boise State,OG,"6'5""",309,RSR,2020-04-06,
178,--,Cheyenne O'Grady,Arkansas,TE,"6'4""",253,SR,2020-04-06,
179,--,Salvon Ahmed,Washington,RBC,"5'11""",195,RJR,2020-04-06,
180,--,Evan Weaver,California,ILB,"6'2""",237,SR,2020-04-06,
181,--,Javon Leake,Maryland,RB,"6'0""",206,JR,2020-04-06,
182,--,Nick Coe,Auburn,DL5T,"6'5""",280,JR,2020-04-06,
183,--,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-04-06,
184,--,Lucas Niang,TCU,OT,"6'6""",315,SR,2020-04-06,
185,--,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-04-06,
186,--,Shaquille Quarterman,Miami (FL),ILB,"6'0""",234,SR,2020-04-06,
187,--,Antonio Gibson,Memphis,WR,6'2'',221,SR,2020-04-06,
188,--,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-04-06,
189,--,Kenny Willekes,Michigan State,EDGE,"6'3""",264,SR,2020-04-06,
190,--,Malcolm Roach,Texas,DL5T,"6'2""",297,SR,2020-04-06,
191,--,Shyheim Carter,Alabama,CB,"5'10""",194,SR,2020-04-06,
192,--,Alex Taylor,South Carolina State,OT,"6'8""",308,RSR,2020-04-06,
193,--,Eno Benjamin,Arizona State,RB,"5'9""",201,JR,2020-04-06,
194,--,Jordan Mack,Virginia,OLB,"6'3""",241,SR,2020-04-06,
195,--,JaMycal Hasty,Baylor,RBC,"5'8""",205,RSR,2020-04-06,
196,--,James Robinson,Illinois State,RB,"5'10""",220,JR,2020-04-06,
197,--,Levante Bellamy,Western Michigan,RBC,"5'9""",192,SR,2020-04-06,
198,--,Scoota Harris,Arkansas,ILB,"6'0""",234,SR,2020-04-06,
199,--,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-04-06,
200,--,Darius Anderson,TCU,RB,"5'10""",212,SR,2020-04-06,
201,--,Casey Toohill,Stanford,EDGE,"6'4""",250,SR,2020-04-06,
202,--,Aaron Fuller,Washington,WRS,"5'11""",188,SR,2020-04-06,
203,--,Francis Bernard,Utah State,ILB,"6'0""",234,RSR,2020-04-06,
204,--,Justin Herron,Wake Forest,OG,"6'4""",308,SR,2020-04-06,
205,--,Broderick Washington Jr.,Texas Tech,DL3T,"6'2""",305,SR,2020-04-06,
206,--,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-04-06,
207,--,Carter Coughlin,Minnesota,EDGE,"6'3""",236,SR,2020-04-06,
208,--,Azur Kamara,Kansas,ILB,"6'3""",245,SR,2020-04-06,
209,--,Charlie Heck,North Carolina,OT,"6'8""",311,RSR,2020-04-06,
210,--,Josiah Deguara,Cincinnati,TE,"6'2""",242,SR,2020-04-06,
211,--,J.J. Taylor,Arizona,RBC,"5'6""",185,SR,2020-04-06,
212,--,Joe Reed,Virginia,WR,6'1'',215,SR,2020-04-06,
213,--,John Reid,Penn State,CB,"5'11""",184,SR,2020-04-06,
214,--,Michael Ojemudia,Iowa,S,"6'1""",199,JR,2020-04-06,
215,--,Jonathan Garvin,Miami (FL),EDGE,"6'4""",263,RSR,2020-04-06,
216,--,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,SR,2020-04-06,
217,--,Dane Jackson,Pitt,CB,"6'0""",190,JR,2020-04-06,
218,--,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-04-06,
219,--,Lynn Bowden Jr.,Kentucky,WR,6'1'',199,SR,2020-04-06,
220,--,Michael Divinity Jr.,LSU,OLB,"6'2""",242,JR,2020-04-06,
221,--,David Woodward,Utah State,ILB,"6'2""",230,SR,2020-04-06,
222,--,Sterling Hofrichter,Syracuse,P,"5'9""",199,RSR,2020-04-06,
223,--,James Smith-Williams,NC State,EDGE,"6'4""",265,SR,2020-04-06,
224,--,Steven Montez,Colorado,QB,"6'5""",230,RJR,2020-04-06,
225,--,Oluwole Betiku,Illinois,EDGE,"6'3""",240,SR,2020-04-06,
226,--,Rodney Clemons,SMU,S,"5'11""",205,SR,2020-04-06,
227,--,Michael Onwenu,Michigan,OG,"6'3""",344,SR,2020-04-06,
228,--,Sean Pollard,Clemson,OC,"6'5""",320,JR,2020-04-06,
229,--,Harrison Hand,Temple,S,"6'0""",192,SR,2020-04-06,
230,--,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-04-06,
231,--,Essang Bassey,Wake Forest,CB,"5'10""",190,JR,2020-04-06,
232,--,Quintez Cephus,Wisconsin,WR,6'1'',207,SR,2020-04-06,
233,--,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-04-06,
234,--,Adrian Killins Jr.,UCF,RBC,"5'8""",164,SR,2020-04-06,
235,--,Cordel Iwuagwu,TCU,OG,"6'3""",309,SR,2020-04-06,
236,--,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-04-06,
237,--,Jauan Jennings,Tennessee,WR,6'3'',204,JR,2020-04-06,
238,--,DeeJay Dallas,Miami (FL),RB,"5'9""",215,SR,2020-04-06,
239,--,James Morgan,Florida International,QB,6'4'',213,JR,2020-04-06,
240,--,Reggie Corbin,Illinois,RB,"5'9""",200,SR,2020-04-06,
241,--,Michael Pinckney,Miami (FL),OLB,"5'11""",235,SR,2020-04-06,
242,--,Benning Potoa'e,Washington,DL3T,"6'3""",290,JR,2020-04-06,
243,--,Quez Watkins,Southern Miss,WR,6'2'',190,SR,2020-04-06,
244,--,LaDarius Hamilton,North Texas,EDGE,"6'2""",262,JR,2020-04-06,
245,--,Michael Warren II,Cincinnati,RB,"5'10""",222,SR,2020-04-06,
246,--,Raymond Calais,Louisiana-Lafayette,RBC,"5'8""",180,RSR,2020-04-06,
247,--,Jacob Breeland,Oregon,TE,"6'5""",252,JR,2020-04-06,
248,--,Trystan Colon-Castillo,Missouri,OC,"6'3""",313,SR,2020-04-06,
249,--,Austin Edwards,Ferris State,DL5T,"6'4""",275,JR,2020-04-06,
250,--,Saahdiq Charles,LSU,OT,"6'4""",321,RSR,2020-04-06,
251,--,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-04-06,
252,--,Jashon Cornell,Ohio State,DL5T,"6'3""",280,SR,2020-04-06,
253,--,Gerold Bright,Utah State,RBC,"5'9""",190,SR,2020-04-06,
254,--,Bravvion Roy,Baylor,DL1T,6'1,330,RSR,2020-04-06,
255,--,Brendon Hayes,UCF,DL5T,"6'3""",293,SR,2020-04-06,
256,--,Tavien Feaster,South Carolina,RBC,"5'10""",220,SR,2020-04-06,
257,--,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-04-06,
258,--,Kamal Martin,Minnesota,ILB,"6'3""",240,SR,2020-04-06,
259,--,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-04-06,
260,--,Stephen Sullivan,LSU,TE,"6'6""",242,SR,2020-04-06,
261,--,Austin Mack,Ohio State,WR,6'1'',215,RSR,2020-04-06,
262,--,Darrion Daniels,Nebraska,DL1T,"6'3""",311,SR,2020-04-06,
263,--,Jessie Lemonier,Liberty,EDGE,"6'3""",240,JR,2020-04-06,
264,--,Colby Parkinson,Stanford,TE,"6'6""",240,SR,2020-04-06,
265,--,Derrek Tuszka,North Dakota State,EDGE,"6'5""",246,SR,2020-04-06,
266,--,Chris Williamson,Minnesota,CB,"6'0""",198,SR,2020-04-06,
267,--,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-04-06,
268,--,Benny LeMay,Charlotte,RB,"5'8""",215,JR,2020-04-06,
269,--,Javelin Guidry,Utah,CB,"5'9""",193,JR,2020-04-06,
270,--,Geno Stone,Iowa,S,"5'10""",210,SR,2020-04-06,
271,--,Qaadir Sheppard,Ole Miss,EDGE,"6'3""",252,SR,2020-04-06,
272,--,Kalija Lipscomb,Vanderbilt,WR,"6'1""",200,SR,2020-04-06,
273,--,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-04-06,
274,--,Josiah Coatney,Ole Miss,DL3T,"6'3""",308,SR,2020-04-06,
275,--,Kendall Coleman,Syracuse,EDGE,"6'3""",257,SR,2020-04-06,
276,--,Adam Shuler,Florida,DL5T,"6'4""",275,SR,2020-04-06,
277,--,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-04-06,
278,--,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-04-06,
279,--,Lakiem Williams,Syracuse,OLB,"6'0""",225,SR,2020-04-06,
280,--,Trevon Hill,Miami (FL),EDGE,"6'3""",248,SR,2020-04-06,
281,--,Tipa Galeai,Utah State,EDGE,"6'5""",235,SR,2020-04-06,
282,--,Tyre Phillips,Mississippi State,OT,"6'5""",331,SR,2020-04-06,
283,--,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-04-06,
284,--,Garrett Marino,UAB,DL3T,"6'2""",290,SR,2020-04-06,
285,--,L'Jarius Sneed,Louisiana Tech,CB,"6'0""",189,SR,2020-04-06,
286,--,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-04-06,
287,--,Tyler Clark,Georgia,DL1T,"6'4""",300,JR,2020-04-06,
288,--,Kendrick Rogers,Texas A&M,WR,6'4'',204,SR,2020-04-06,
289,--,Scottie Phillips,Ole Miss,RBC,"5'8""",211,SR,2020-04-06,
290,--,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-04-06,
291,--,Cohl Cabral,Arizona State,OC,"6'5""",300,JR,2020-04-06,
292,--,Josiah Scott,Michigan State,CB,"5'10""",168,SR,2020-04-06,
293,--,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-04-06,
294,--,Daniel Thomas,Auburn,S,"5'10""",215,SR,2020-04-06,
295,--,Eli Hanback,Virginia,DL3T,"6'4""",300,SR,2020-04-06,
296,--,Trevon McSwain,Duke,DL3T,"6'6""",285,SR,2020-04-06,
297,--,Rico Dowdle,South Carolina,RB,"6'0""",210,SR,2020-04-06,
298,--,Daniel Bituli,Tennessee,ILB,"6'2""",246,RJR,2020-04-06,
299,--,Thaddeus Moss,LSU,TE,"6'3""",249,RSR,2020-04-06,
300,--,George Lea,Arizona State,DL5T,"6'3""",275,SR,2020-04-06,
301,--,Kevin Dotson,Louisiana-Lafayette,OG,"6'4""",321,RSR,2020-04-06,
302,--,Cale Garrett,Missouri,ILB,"6'2""",234,SR,2020-04-06,
303,--,Jared Hilbers,Washington,OT,"6'7""",305,SR,2020-04-06,
304,--,Xavier Jones,SMU,RBC,"5'10""",208,SR,2020-04-06,
305,--,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-04-06,
306,--,Eric Lee Jr.,Nebraska,S,"6'0""",215,JR,2020-04-06,
307,--,Jeff Thomas,Miami (FL),WRS,5'10'',180,SR,2020-04-06,
308,--,Kevin Davidson,Princeton,QB,6'4'',225,SR,2020-04-06,
309,--,Robert Landers,Ohio State,DL3T,"6'1""",285,SR,2020-04-06,
310,--,Danny Pinter,Ball State,OG,"6'4""",306,RJR,2020-04-06,
311,--,Michael Turk,Arizona State,P,"6'1""",228,SR,2020-04-06,
312,--,Binjimen Victor,Ohio State,WR,"6'4""",195,SR,2020-04-06,
313,--,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-04-06,
314,--,Thakarius Keyes,Tulane,CB,"6'1""",195,SR,2020-04-06,
315,--,John Penisini,Utah,DL1T,"6'1""",318,SR,2020-04-06,
316,--,Charlie Taumoepeau,Oregon State,TE,"6'3""",240,RSR,2020-04-06,
317,--,Kelton Moore,Nevada,FB,"5'11""",225,SR,2020-04-06,
318,--,Jordan Fehr,Appalachian State,ILB,"6'3""",230,SR,2020-04-06,
319,--,Joseph Charlton,South Carolina,P,"6'5""",190,RJR,2020-04-06,
320,--,Devin Asiasi,UCLA,TE,"6'3""",260,SR,2020-04-06,
321,--,Patrick Taylor Jr.,Memphis,RB,"6'2""",223,SR,2020-04-06,
322,--,Calvin Taylor Jr.,Kentucky,DL5T,"6'9""",310,SR,2020-04-06,
323,--,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-04-06,
324,--,Nigel Warrior,Tennessee,S,"6'0""",190,RJR,2020-04-06,
325,--,Sewo Olonilua,TCU,RB,"6'2""",231,SR,2020-04-06,
326,--,Tremayne Anchrum,Clemson,OG,"6'2""",314,SR,2020-04-06,
327,--,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-04-06,
328,--,Breiden Fehoko,LSU,DL5T,"6'4""",291,RSR,2020-04-06,
329,--,Marcel Spears Jr.,Iowa State,OLB,"6'1""",215,SR,2020-04-06,
330,--,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-04-06,
331,--,Cam Gill,Wagner,OLB,"6'3""",240,JR,2020-04-06,
332,--,Tony Jones Jr.,Notre Dame,RB,"5'11""",224,SR,2020-04-06,
333,--,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-04-06,
334,--,Marquez Callaway,Tennessee,WR,"6'2""",200,SR,2020-04-06,
335,--,Travion Banks,Miami (OH),CB,"5'11""",184,SR,2020-04-06,
336,--,DeMarkus Acy,Missouri,CB,"6'2""",195,RSR,2020-04-06,
337,--,Christian Rector,USC,DL5T,"6'4""",275,SR,2020-04-06,
338,--,Scott Frantz,Kansas State,OT,"6'5""",303,RJR,2020-04-06,
